timestamp,node1,node2,node3,node4,node5,node6,node7
1.87,74.62,20.2,23.22,20.28,20.32,19.84,19.33
1.88,74.62,20.2,23.22,15.04,17.79,15.04,17.13
1.89,74.56,20.2,23.22,18.31,19.92,18.21,19.63
1.9,74.55,20.2,23.22,19.99,19.92,19.62,19.63
1.91,74.55,19.63,23.22,19.99,19.92,19.62,19.63
1.92,74.55,20.7,23.22,19.99,19.92,19.62,19.82
1.93,74.55,20.5,23.22,19.99,19.92,19.62,20.01
1.94,74.55,20.5,23.22,19.99,18.6,19.82,20.01
1.95,74.55,20.5,23.22,17.17,19.1,18.69,20.01
1.96,74.55,20.5,23.22,18.19,19.93,18.56,20.01
1.97,74.55,20.5,23.22,19.82,19.93,20.01,20.01
1.98,74.55,20.5,23.22,19.82,19.93,20.01,20.01
1.99,74.55,20.5,23.22,19.82,19.93,20.01,20.01
2,74.55,20.5,23.22,19.82,19.93,20.01,20.01
2.01,74.5,20.5,23.22,19.82,12.65,20.01,20.26
2.02,74.48,20.5,23.22,12.58,17.65,12.64,20.26
2.03,74.42,20.5,23.22,12.58,19.34,14.92,20.26
2.04,74.48,20.5,23.22,12.58,20.16,18.99,20.26
2.05,74.42,20.5,23.22,15.23,20.16,19.59,20.26
2.06,74.5,22.25,23.22,18.77,20.16,19.59,20.26
2.07,74.5,22.25,23.22,19.3,20.16,19.59,20.26
2.08,74.5,22.25,23.22,19.98,20.16,19.59,20.26
2.09,74.4,22.25,23.22,19.98,20.16,19.59,20.26
2.1,74.45,22.25,23.22,19.98,18.53,12.55,20.26
2.11,74.37,22.25,23.22,16.02,16.23,14.82,20.26
2.12,74.37,22.25,23.22,17.2,18.97,18.94,20.26
2.13,74.37,22.25,23.22,19,20.16,19.8,20.26
2.14,74.37,22.25,23.22,19.81,20.16,19.8,20.26
2.15,74.44,22.25,23.22,19.81,20.16,19.8,20.26
2.16,74.51,22.25,23.22,19.81,18.83,19.8,20.26
2.17,74.57,22.25,23.22,19.81,19.33,19.8,20.26
2.18,74.65,22.25,23.22,19.81,18.3,14.89,20.26
2.19,74.65,22.25,23.22,17.56,18.85,19.24,20.26
2.2,74.59,22.25,23.22,19.27,20.01,20.49,20.26
2.21,74.59,22.25,23.22,20.47,20.01,20.49,20.26
2.22,74.59,22.25,23.22,20.47,18.59,20.49,20.26
2.23,74.59,22.25,23.42,20.25,19.23,20.26,19.59
2.24,74.59,22.45,23.42,20.44,20.42,20.26,19.59
2.25,74.66,22.45,21.29,20.44,20.42,20.26,19.59
2.26,74.6,22.45,23.17,20.15,20.42,20.26,19.59
2.27,74.6,18.59,23.17,20.15,16.4,16.29,11.8
2.28,74.6,19.91,22.79,18.01,19.04,18.17,17.37
2.29,74.6,22.35,22.79,20.37,20.21,20.43,19.85
2.3,74.49,22.35,21.78,20.37,20.21,20.43,19.85
2.31,74.58,22.14,23.07,20.37,19.2,20.43,19.85
2.32,74.58,21.88,22.74,20.57,20.4,20.12,19.64
2.33,74.58,21.88,23.13,20.57,20.4,20.12,19.64
2.34,74.58,21.88,23.13,20.57,20.09,20.12,19.64
2.35,74.58,21.88,23.23,20.57,20.09,20.12,19.64
2.36,74.58,14.27,23.23,12.34,16.17,12.52,11.97
2.37,74.64,14.27,23.43,12.34,12.48,12.52,15.88
2.38,74.58,14.27,23.43,12.34,12.48,12.52,15.88
2.39,74.53,14.27,19.85,12.34,12.48,12.52,11.75
2.4,74.6,14.27,19.85,12.34,12.48,12.52,11.75
2.41,74.6,14.27,11.84,14.14,12.48,18.51,11.75
2.42,74.6,19.32,16.42,18.79,17.1,24.15,16.81
2.43,74.55,20.18,18.35,20.56,19.81,25.46,19.14
2.44,74.5,21.82,19.1,21.35,19.81,25.46,19.48
2.45,74.5,21.82,19.1,21.35,19.81,25.46,19.48
2.46,74.5,21.82,19.1,21.35,19.81,25.46,19.48
2.47,74.56,21.82,19.1,21.35,19.81,25.46,19.48
2.48,74.56,21.82,19.1,21.35,19.81,21.31,19.48
2.49,74.47,21.82,19.1,21.35,19.81,24.93,19.48
2.5,74.47,21.82,19.1,21.35,19.81,24.93,19.48
2.51,74.47,21.82,19.1,21.35,19.81,24.93,19.48
2.52,74.17,21.82,19.1,21.35,19.81,24.93,19.48
2.53,74.18,21.82,19.1,21.35,19.81,24.93,19.48
2.54,74.18,19.25,16.22,18.71,17.19,24.93,16.7
2.55,74.13,21.36,18.85,21.29,19.59,24.01,18.8
2.56,74.07,21.7,18.85,21.29,19.59,25.33,19.14
2.57,74,21.7,18.85,21.29,19.59,25.33,19.14
2.58,74.13,21.7,18.85,21.29,19.59,25.33,19.14
2.59,73.85,21.7,18.85,21.29,19.59,25.33,19.14
2.6,73.85,21.7,18.85,21.29,19.59,25.33,19.14
2.61,74.03,21.7,18.85,21.29,19.59,25.33,19.14
2.62,73.9,21.7,18.85,21.29,19.59,25.33,19.14
2.63,73.9,21.7,18.85,21.29,19.59,25.33,19.14
2.64,73.66,21.7,18.85,21.29,19.59,25.33,19.14
2.65,73.63,21.7,18.85,21.29,19.59,25.33,19.14
2.66,73.4,19.53,16.83,19.15,17.75,25.33,18.36
2.67,73.35,20.58,18.86,20.55,19.88,25.33,16.38
2.68,73.59,20.82,16.64,20.24,19.1,25.33,18.06
2.69,73.59,20.35,18.78,20.01,18.95,25.33,18.31
2.7,73.8,20.42,11.65,17.91,18.96,25.33,17.69
2.71,73.8,18.04,13.95,21.4,16.23,25.33,15.63
2.72,73.8,21.7,17.87,20.57,19.12,25.33,19.31
2.73,73.97,20.86,18.99,20.63,18.93,25.33,19.31
2.74,73.82,21.96,17.9,21.94,20.17,25.33,19.31
2.75,73.84,21.96,19.7,21.94,20.17,25.33,19.31
2.76,73.66,21.96,19.7,21.94,20.17,25.33,19.31
2.77,73.66,21.96,19.7,21.94,20.17,25.33,19.31
2.78,73.71,21.96,19.7,21.94,20.17,25.33,18.54
2.79,73.76,21.96,19.7,21.94,20.17,25.33,19.49
2.8,73.65,22.16,18.43,22.14,20.17,25.54,19.49
2.81,73.78,22.16,19.54,22.14,20.38,25.54,19.69
2.82,73.72,22.16,19.54,22.14,20.38,25.54,19.44
2.83,73.67,22.16,19.54,22.14,20.38,25.54,19.44
2.84,73.67,22.16,19.54,22.14,20.38,25.54,19.44
2.85,73.62,22.16,19.54,22.14,20.38,25.54,19.44
2.86,73.45,22.16,19.54,22.14,20.38,23.66,19.44
2.87,73.39,22.16,19.54,22.14,20.38,25.18,19.44
2.88,73.64,22.16,19.54,22.14,20.38,25.18,19.44
2.89,73.65,22.16,19.54,22.14,20.38,25.38,19.44
2.9,73.67,22.16,19.54,22.14,20.38,25.38,19.44
2.91,73.76,22.16,19.54,22.14,20.38,25.38,19.44
2.92,73.84,18.93,18.22,18.83,17.59,25.38,16.38
2.93,73.99,19.7,19.42,21.85,20.17,25.38,19.49
2.94,74.03,21.95,19.42,21.85,20.17,25.38,19.49
2.95,74.16,21.95,17.84,21.85,20.17,23.69,19.49
2.96,74,22.15,19.6,22.25,20.39,25.36,19.69
2.97,74.04,22.34,19.6,22.25,20.39,25.36,19.69
2.98,73.98,22.11,19.6,22.25,20.39,25.36,19.49
2.99,74.12,22.11,19.8,22.25,20.39,25.36,19.49
3,74.2,22.11,19.8,22.25,20.39,25.36,19.49
3.01,74.22,22.11,19.8,22.25,20.39,25.36,19.49
3.02,74.22,22.11,19.6,22.25,20.39,25.36,19.49
3.03,74.22,22.11,19.35,22.25,20.39,25.36,19.49
3.04,74.22,22.11,19.35,22.25,20.39,25.25,19.49
3.05,74.1,22.11,19.35,22.25,20.39,25.25,19.49
3.06,74.44,22.11,19.35,22.25,20.39,25.45,19.49
3.07,74.43,22.11,17.67,17.98,16.1,25.45,11.28
3.08,74.41,13.91,19.2,13.82,12.01,25.45,11.28
3.09,74.41,13.91,19.2,13.82,12.01,25.45,11.28
3.1,74.34,13.91,15.43,13.82,12.01,25.45,11.28
3.11,74.37,13.91,15.43,13.82,12.01,25.45,11.28
3.12,74.58,13.91,11.31,13.82,12.01,21.04,11.28
3.13,74.58,13.91,11.31,13.82,12.01,21.65,11.28
3.14,74.58,13.91,11.31,13.82,16.2,14,11.28
3.15,74.58,18.52,15.89,18.35,21.54,18.56,15.88
3.16,74.58,19.54,17.05,19.34,22.83,19.45,16.87
3.17,74.53,21.19,18.99,20.95,22.83,21.47,18.44
3.18,74.39,21.19,18.99,20.95,22.83,21.47,18.44
3.19,74.41,21.19,18.99,20.95,22.83,21.47,18.44
3.2,74.39,21.19,18.99,20.95,22.08,21.47,18.44
3.21,74.39,21.19,18.99,20.95,22.82,21.47,18.44
3.22,74.39,21.19,18.99,20.95,22.82,21.47,18.44
3.23,74.39,21.19,18.99,20.95,22.82,21.47,17.18
3.24,74.48,19.29,16.93,19.28,21.59,19.32,16.59
3.25,74.48,21.01,18.57,21.3,23.29,20.98,18.79
3.26,74.49,21.36,18.57,21.3,23.29,20.98,18.79
3.27,74.44,21.36,18.57,21.3,23.29,20.98,18.79
3.28,74.44,21.36,18.57,21.3,23.29,20.98,18.79
3.29,74.44,21.36,18.57,21.3,23.29,20.98,18.79
3.3,74.33,21.36,18.57,21.3,23.29,20.98,18.79
3.31,74.47,21.36,18.57,21.3,23.29,20.98,18.79
3.32,74.47,18.44,16.49,18.68,23.29,18.35,16.73
3.33,74.42,19.15,18.88,20.99,23.29,19.29,18.73
3.34,74.52,21.65,18.88,21.34,23.29,20.93,18.73
3.35,74.38,21.65,18.88,21.34,23.29,20.93,18.73
3.36,74.43,21.65,18.88,21.34,23.29,20.93,18.73
3.37,74.51,21.65,19.47,21.34,23.29,20.93,19.07
3.38,74.57,21.65,20.74,21.34,23.29,20.93,19.07
3.39,74.57,21.65,20.74,21.34,23.29,20.93,19.07
3.4,74.57,18.58,20.74,19.08,23.29,18.78,19.07
3.41,74.57,20.86,20.74,21.15,23.29,20.87,19.07
3.42,74.57,20.86,20.74,21.15,23.29,21.22,19.07
3.43,74.57,20.86,20.74,21.15,23.29,21.22,19.07
3.44,74.57,20.86,20.74,21.15,23.29,21.22,19.07
3.45,74.52,20.86,20.74,21.15,23.29,21.22,19.07
3.46,74.44,20.86,20.74,21.15,23.29,21.22,19.07
3.47,74.44,13.71,20.74,13.55,23.29,21.22,19.07
3.48,74.5,19.2,20.74,13.55,23.29,13.74,19.07
3.49,74.34,20.8,20.74,18.7,23.29,13.74,19.07
3.5,74.41,21.21,20.74,20.28,23.29,13.74,19.07
3.51,74.52,21.21,20.74,21,23.29,17.32,19.07
3.52,74.52,21.21,20.74,21,23.29,20.07,19.07
3.53,74.52,21.21,20.74,21,23.29,20.89,19.07
3.54,74.52,21.21,20.74,21,23.29,20.89,19.07
3.55,74.52,21.21,20.74,21,23.29,20.89,19.07
3.56,74.58,13.67,20.35,15.67,23.29,20.89,19.07
3.57,74.58,18.82,20.35,19.46,23.29,19.5,19.07
3.58,74.52,20.39,20.35,20.64,23.29,19.94,19.07
3.59,74.52,21.21,20.35,20.64,24.84,19.89,19.07
3.6,74.51,21.21,20.35,20.64,24.84,20.77,19.07
3.61,74.51,21.21,20.35,20.64,24.84,21.12,19.07
3.62,74.51,21.21,20.35,20.64,24.84,21.12,19.07
3.63,74.51,21.21,20.35,19.29,24.84,21.12,19.07
3.64,74.45,19.89,20.35,19.76,24.84,21.12,19.07
3.65,74.45,20.36,20.35,20.09,24.84,19.8,19.07
3.66,74.45,21.6,20.57,21.48,24.84,21.29,19.07
3.67,74.45,21.6,20.57,21.48,24.84,20.37,19.07
3.68,74.45,21.6,20.57,21.68,24.84,21.57,19.07
3.69,74.58,21.6,20.57,21.68,24.84,21.57,19.07
3.7,74.58,21.41,20.57,21.68,23.31,21.57,19.07
3.71,74.46,21.41,20.57,21.68,24.62,21.77,19.07
3.72,74.41,21.41,20.57,21.68,24.62,21.77,19.07
3.73,74.41,20.42,18.23,20.31,24.62,21.77,16.33
3.74,74.42,19.99,20.61,19.72,24.62,20.01,18.83
3.75,74.42,21.47,20.61,21.51,22.72,21.49,18.83
3.76,74.45,21.47,20.61,21.51,24.38,19.94,18.56
3.77,74.45,21.47,20.61,21.25,24.38,21.41,18.76
3.78,74.45,21.47,20.61,21.04,24.38,21.41,18.76
3.79,74.45,21.47,20.61,21.04,24.38,21.62,18.76
3.8,74.44,21.47,20.61,21.04,23.24,21.24,18.76
3.81,74.38,21.47,20.61,21.04,24.54,21.24,18.76
3.82,74.44,17.42,12.6,17.34,24.54,21.24,10.81
3.83,74.4,13.38,12.6,13.35,24.74,17.03,10.81
3.84,74.22,13.38,12.6,13.35,24.74,13.37,10.81
3.85,74.17,13.38,12.6,13.35,21.38,13.37,10.81
3.86,74.17,13.38,12.6,13.35,21.18,13.37,10.81
3.87,74.42,13.38,12.6,17.22,13.3,13.37,10.81
3.88,74.42,18.11,17.12,22.88,17.92,18.09,15.54
3.89,74.37,19.01,18.12,24.3,18.95,18.95,16.48
3.9,74.37,21.08,19.62,24.3,20.57,21.03,18.11
3.91,74.37,21.08,19.62,24.3,20.57,21.03,18.11
3.92,74.37,21.08,19.62,24.3,20.57,21.03,18.11
3.93,74.5,21.08,19.62,24.3,20.57,21.03,18.11
3.94,74.5,21.08,19.62,20.56,20.57,21.03,18.11
3.95,74.44,21.08,19.62,24.58,20.57,21.03,18.11
3.96,74.33,21.08,19.62,24.58,20.57,21.03,18.11
3.97,74.4,21.08,19.62,24.58,20.57,21.03,18.11
3.98,74.3,21.08,19.62,24.58,20.57,21.03,18.11
3.99,74.41,21.08,19.62,24.58,20.57,21.03,18.11
4,74.39,17.95,17.08,24.58,17.8,18.07,15.41
4.01,74.44,19.16,19.7,23.22,20.41,18.95,17.98
4.02,74.44,20.62,19.7,23.42,20.41,20.59,17.98
4.03,74.44,20.62,19.7,24.43,20.41,20.59,17.98
4.04,74.44,20.62,19.7,24.43,20.41,20.59,17.98
4.05,74.44,20.62,19.7,24.43,20.41,20.59,17.98
4.06,74.44,20.62,19.7,24.43,20.41,20.59,17.98
4.07,74.44,20.62,19.7,24.43,20.41,20.59,17.98
4.08,74.44,20.62,19.7,24.43,20.41,20.59,17.98
4.09,74.44,20.62,19.7,24.43,20.41,20.59,17.98
4.1,74.44,20.62,19.7,24.43,20.41,20.59,17.98
4.11,74.44,20.62,19.7,24.43,20.41,20.59,17.98
4.12,74.37,18.01,17.39,24.43,18.64,17.75,15.72
4.13,74.44,19.04,19.52,24.43,20.7,18.8,17.77
