timestamp,cpu_usr,cpu_idle,cpu_sys,cpu_iowait,cpu_steal,paging_vmeff,memory_memused,memory_commit,disk_util,network_ifutil
1,97.2,0,2.5,0,0,0,38.17,19.96,1.44,0.37
1,97.3,0,2.5,0,0,0,38.73,19.96,11.6,0
1,87.66,8.83,3.11,0,0.1,0,34.62,19.96,16.48,0
1,53.85,43.71,1.72,0.2,0.2,0,35.12,19.01,0.96,0.37
1,31.32,66.97,1.31,0.1,0.1,0,30.72,20.38,0.16,0
1,0.1,95.28,0.1,4.42,0.1,0,30.73,20.38,15.12,0
1,0.1,99.9,0,0,0,0,30.73,20.58,0,0
1.5,0,99.7,0.2,0.1,0,0,30.73,20.58,0,0
1.5,0.3,95.77,0,3.82,0.1,0,30.73,20.58,21.16,0
1.5,39.98,57.4,2.52,0.1,0,0,29.39,20.58,0.08,0
1.5,61.53,36.15,1.91,0.2,0.1,0,31,20.58,0.64,0
1.5,79.05,18.42,2.33,0,0,0,34.18,20.58,0,0
1.5,64.55,34.44,0.7,0,0.2,0,34.17,20.58,0.08,0
1.5,62.49,35.69,1.42,0,0.1,0,34.92,20.58,0.08,0
1.5,56.38,41.81,1.71,0.1,0,0,36.03,19.07,0,0
1.5,54.54,42.34,3.12,0,0,0,33.64,20.36,0.08,0
1.5,74.54,23.73,1.42,0,0.2,0,35.81,20.36,2.72,0
1.5,64.31,34.68,0.91,0,0,0,36.22,18.78,0,0
1.5,62.32,36.57,0.91,0,0.1,0,36.35,19.29,0,0
1.5,58.91,38.87,2.22,0,0,0,37.75,20.4,0,0
1.5,62.02,28.08,3.33,6.36,0.1,0,35.26,20.4,20.56,0
1.5,33.5,37.26,1.52,27.01,0.2,0,36.39,20.36,56.64,0.87
1.5,1.41,98.59,0,0,0,0,36.32,20.36,0.8,0
1.5,1.41,98.39,0.2,0,0,0,36.26,20.36,0,0
1.5,1.41,98.29,0.2,0,0.1,0,36.2,20.36,0,0
1.5,1.62,98.08,0.2,0,0,0,36.13,20.36,0,0.08
1.5,2.02,97.88,0,0.1,0,0,36.07,20.36,0.08,0
1.5,1.41,98.39,0.2,0,0,0,36.02,20.36,0,0
1.5,29.07,68.99,1.43,0,0.2,0,37.28,16.15,0,0.68
1.5,2.93,96.76,0.3,0,0,0,37.39,16.15,0.08,0.17
1.5,1.11,98.69,0.1,0,0.1,0,37.28,12.1,0,0
1.5,1.11,98.79,0.1,0,0,0,37.07,12.1,0.08,0.09
1.5,0.71,98.79,0.3,0,0.1,0,36.9,12.1,0,0.16
1.5,1.62,97.98,0.3,0.1,0,0,36.71,12.1,1.76,0.2
1.5,1.32,96.25,0.3,2.03,0.1,0,36.64,12.1,4.88,0.06
1.5,3.65,94.83,0.61,0.71,0.1,0,36.86,16.29,7.68,0.25
1.5,1.31,98.58,0.1,0,0,0,36.79,19.21,0,0.06
1.5,0.9,98.89,0.1,0,0.1,0,36.75,23.12,0,0
1.5,1.31,98.49,0.2,0,0,0,36.69,23.12,0,0
1.5,1.41,98.49,0.1,0,0,0,36.66,23.12,0,0
1.5,1.31,98.59,0,0,0.1,0,36.63,23.12,0.08,0
1.5,1.82,97.88,0.3,0,0,0,36.62,21.82,0,0.12
1.5,2.63,97.06,0.2,0,0.1,0,36.64,23.06,0.08,0.25
2,1.32,98.07,0.2,0,0.1,0,36.6,23.06,0.08,0.42
2,1.03,96.81,0.41,0.1,0.31,0,36.84,23.06,1.68,1.8
2,0.83,98.35,0.52,0,0.31,0,37.2,23.06,1.92,1.29
2,1.84,97.23,0.31,0,0.2,0,37.2,21.83,0,0.95
2,1.76,97.51,0.21,0,0.21,0,37.17,23.22,0,1.35
2,1.24,97.94,0.41,0,0.21,0,37.13,23.22,0.08,1.04
2,1.11,98.28,0.2,0,0.1,0,37.07,23.22,0.08,0.31
2,14.17,84.62,0.91,0.1,0.1,0,37.58,23.22,0,0.29
2,11.05,87.93,0.81,0,0.1,0,38.09,23.22,0,0.15
2,1.71,97.48,0.4,0.3,0.1,0,38.11,23.22,4.72,0.06
2,1.01,98.28,0.2,0.5,0,0,38.06,23.22,2.16,0
2,1.03,98.56,0.1,0,0.21,0,38.05,23.22,0.32,0.83
2,1.42,98.27,0.1,0.1,0.1,0,38.02,23.22,0.08,0.35
2,1.72,97.88,0.3,0,0.1,0,37.97,23.22,0,0.09
2,1.52,98.38,0.1,0,0,0,37.9,23.22,0,0.32
2,2.46,96.3,0.62,0,0.31,0,38.53,23.22,4,0.84
2,2.64,96.34,0.41,0,0.1,0,38.71,23.22,1.44,0.52
2,1.22,98.28,0.3,0,0.1,0,38.39,23.22,0.64,0.64
2,0.91,98.38,0.3,0,0.1,0,38.43,23.22,0.88,0.44
2,2.12,97.58,0.3,0,0,0,38.46,23.22,0.08,0.06
2,75.1,22.99,1.71,0.1,0.1,0,39.07,23.22,0,0
2,52.53,46.77,0.61,0,0.1,0,38.92,23.22,0,0.2
2,51.31,46.37,2.12,0,0.1,0,33.55,23.22,0.08,0
2,71.5,24.75,2.74,0,0.1,0,36.87,23.22,0.08,1.98
2,44.72,41.77,1.83,10.98,0.1,0,38.52,23.22,23.68,1.42
2,71.11,27.48,1.3,0,0.1,0,38.74,23.22,0,0
2,52.44,45.82,1.22,0,0.1,0,37.82,23.22,0.08,1.44
2,60.36,37.02,2.52,0,0.1,0,32.95,23.22,0.32,0.08
2,66.13,29.64,3.33,0,0.1,0,36.08,23.22,0,2.42
2,60.91,36.26,2.02,0,0,0,37.55,23.22,0,0.98
2,63.47,35.22,1.01,0.1,0.1,0,37.63,23.22,0.08,0
2,52.17,46.82,0.81,0,0.2,0,37.55,23.22,0,0
2,67.04,28.93,3.12,0,0,0,34.32,23.22,0.4,1.15
2,55.33,40.81,2.94,0,0.1,0,37.11,23.22,0,2.27
2,69.56,29.13,1.21,0.1,0,0,37.93,23.22,0.08,0.17
2,52.67,46.62,0.5,0,0.2,0,37.91,23.22,0.08,0
2,37.46,60.62,1.81,0,0.1,0,31.66,23.22,0.08,0
2,1.41,97.38,1.01,0.2,0,0,22.94,23.22,0.4,0.01
2,0.5,99.3,0.2,0,0,0,16.95,23.22,0,0
2,31.93,65.97,1.9,0,0.1,0,18.59,23.22,0,0.01
2,97.29,0.2,2.51,0,0,0,20.92,23.22,0,0
2,98.1,0.1,1.6,0,0,0,23.1,23.22,0.48,0
2,98,0,1.7,0,0,0,23.05,23.22,0,0
2,98.7,0,1.3,0,0,0,23.5,23.22,2.08,0
2,98.5,0,1.3,0,0,0,23.91,23.22,1.44,0
2,99,0,1,0,0,0,23.87,23.22,0.08,0
2,98,0,2,0,0,0,24.8,23.42,0.08,0
2,99.3,0.1,0.5,0,0,0,24.79,23.42,0,0
2,97.7,0,2.3,0,0,0,25.87,21.29,0,0
2,97.8,0,2.1,0.1,0,0,26.78,23.17,0,0
2,98.2,0,1.8,0,0,0,27.68,23.17,9.12,0
2,81.96,15.03,3.01,0,0,0,20.71,22.79,0,0
2,96.4,0.3,3.3,0,0,0,25.03,22.79,0.08,0
2,98.7,0,1.2,0,0,0,25.15,21.78,0.48,0.15
2,98.2,0,1.7,0,0,0,25.08,23.07,0,0
2,98.6,0,1.4,0,0,0,25.78,22.74,57.6,0
2,98.3,0,1.6,0,0,0,26.09,23.13,0,0
2,99.3,0,0.7,0,0,0,26.09,23.13,0,0
2,98,0,1.9,0,0,0,27.09,23.23,0.08,0
2,99.5,0,0.5,0,0,0,27.31,23.23,0,0
2,98.2,0,1.8,0,0,0,28.35,23.43,0,0
2,98.1,0,1.9,0,0,0,29.26,23.43,10,0
2,98.3,0,1.7,0,0,0,30.19,19.85,0,0
2,81.96,14.23,3.51,0,0.1,0,23.78,19.85,0.48,0.15
2,96.9,0.2,2.7,0,0,0,27.75,11.84,0.56,0.37
2,84.17,12.22,3.21,0,0,0,23.62,16.42,4.4,0.61
2,96.5,0.2,3.2,0,0,0,27.47,18.35,23.36,0.3
2,31.13,65.67,0.9,2.2,0,0,21.6,19.1,19.2,0
2,9.33,90.27,0.4,0,0,0,22.22,19.1,0,0
2,91.47,5.52,3.01,0,0,0,25.89,19.1,0,0.09
2,97.7,0.1,1.9,0,0,0,27.91,19.1,0.08,0.77
2,92.79,4.61,2.2,0,0,0,25.47,19.1,0,0.89
2,96.7,0.1,2.4,0,0,0,27.78,19.1,0.4,1.6
2,97.5,0,2.2,0,0,0,28.78,19.1,0.08,0.58
2,64.89,33.8,1.2,0,0,0,29.52,19.1,0.56,0.22
2,55.77,42.83,1.2,0,0.1,0,29.98,19.1,0,0.22
2,50.7,48.09,1.21,0,0,0,30.78,19.1,0,0.3
2,84.51,12.68,2.52,0,0,0,28.04,16.22,2.4,0.67
2,96.5,0.2,2.2,0,0,0,30.14,18.85,0.64,1.5
2,96.9,0,2.8,0.1,0,0,31.19,18.85,11.2,0
2,97.4,0,2.4,0,0,0,32.13,18.85,0.08,0
2,97.7,0,2.1,0,0,0,32.65,18.85,0.08,0
2,97.6,0.1,2.1,0,0,0,33.15,18.85,2.88,0
2,98.4,0,1.4,0,0,0,33.72,18.85,1.36,0
2,96.9,0,2.8,0,0,0,34,18.85,28.24,0.47
2,98,0,1.9,0,0,0,34.56,18.85,11.04,0
2,97.7,0,2.1,0,0,0,35.16,18.85,1.44,0
2,97.4,0,2.3,0,0,0,35.73,18.85,28.16,0
2,97.8,0,2.1,0,0,0,36.28,18.85,0,0
2.5,95.09,1.6,3.11,0,0.1,0,33.34,16.83,0.08,0
2.5,94.4,0,4.3,0,0,0,33.93,18.86,21.76,1.97
2.5,96,0.1,3.3,0,0,0,34.52,16.64,0,1.01
2.5,91.77,4.82,3.41,0,0,0,31.74,18.78,0,0.1
2.5,95.71,0.1,3.29,0,0,0,33.47,11.65,11.76,1.33
2.5,96.9,0,2.9,0,0,0,34.6,13.95,10.16,0
2.5,97.39,0.1,2.21,0,0,0,35.64,17.87,0,0.07
2.5,97.7,0,2.2,0,0,0,36.26,18.99,0.08,0
2.5,97.1,0.1,2.5,0,0,0,36.78,17.9,11.04,0
2.5,98.1,0,1.7,0,0,0,37.39,19.7,0.08,0
2.5,97.1,0,2.6,0,0,0,37.81,19.7,38.32,0
2.5,97.31,0,2.4,0,0,0,38.26,19.7,11.2,0
2.5,96.9,0,2.8,0,0,0,38.59,19.7,0,0.47
2.5,97.3,0,2.3,0,0,0,39.16,19.7,38.32,0
2.5,97,0,2.9,0,0,0,38.7,18.43,0.08,0
2.5,92.28,3.91,3.61,0,0,0,36.88,19.54,0,0
2.5,95.1,0.1,4.1,0,0,0,39.21,19.54,22.4,1.41
2.5,97.3,0,2.6,0,0,0,40.51,19.54,0.4,0
2.5,94.19,3.4,2.3,0,0,0,37.08,19.54,0,0
2.5,58.59,36.36,2.22,2.32,0.2,0,37.5,19.54,6.56,0
2.5,38.93,54.3,1.52,4.95,0.2,0,34.54,19.54,15.2,0
2.5,0.6,99.2,0.2,0,0,0,33.74,19.54,0,0.01
2.5,0,99.5,0.5,0,0,0,28.86,19.54,0.08,0
2.5,21.87,76.63,1.4,0,0,0,30.19,19.54,0,0.01
2.5,97.2,0.2,2.6,0,0,0,32.15,19.54,0.08,0
2.5,97.8,0.1,1.9,0,0,0,35.32,19.54,0.16,0
2.5,98.3,0,1.6,0,0,0,35.34,18.22,0,0
2.5,97.6,0,2.4,0,0,0,36.67,19.42,0,0
2.5,98.3,0,1.5,0,0,0,36.68,19.42,0,0
2.5,97.9,0,2.1,0,0,0,38.05,17.84,0.08,0
2.5,96.7,0,3.3,0,0,0,39.71,19.6,10.24,0
2.5,96.4,0,3.6,0,0,0,41.51,19.6,41.2,0
2.5,88.77,7.32,3.91,0,0,0,34.5,19.6,0,0
2.5,96.6,0.1,3,0,0,0,38.13,19.8,0.72,0.17
2.5,97.3,0,2.5,0,0,0,38.1,19.8,0,0
2.5,97.6,0,2.4,0,0,0,39,19.8,0,0
2.5,97.1,0,2.6,0,0,0,39.2,19.6,46.96,0
2.5,98,0,2,0,0,0,40.1,19.35,20.4,0
2.5,97.2,0,2.8,0,0,0,41.64,19.35,0,0
2.5,97,0,3,0,0,0,43.31,19.35,0.08,0
2.5,91.9,3.3,4.7,0,0,0,36.87,19.35,0.64,0.17
2.5,95.3,0.1,3.5,0,0,0,40.43,17.67,1.04,1.24
2.5,90,6.2,3.2,0.1,0,0,41.5,19.2,0,0.32
2.5,55.12,43.07,1.61,0,0.1,0,42.29,19.2,0,0
2.5,53.51,45.08,1.31,0,0.1,0,43.49,15.43,0.08,0
2.5,49.24,22.8,3.14,24.52,0.1,0,40.68,15.43,59.92,0.44
2.5,65.62,30.14,3.53,0,0.1,0,43.82,11.31,0.48,1.63
2.5,1.41,98.49,0.1,0,0,0,43.76,11.31,0,0
2.5,3.59,93.95,0.41,1.64,0.21,0,43.98,11.31,10.8,0.92
2.5,0.7,99.19,0.1,0,0,0,43.93,15.89,0,0
2.5,0.71,94.35,0.3,4.64,0,0,43.86,17.05,16.32,0
2.5,2.11,97.49,0.2,0.1,0.1,0,43.8,18.99,0.08,0
2.5,1.21,96.58,0.2,1.91,0.1,0,43.74,18.99,11.28,0
2.5,0.6,99.3,0.1,0,0,0,43.68,18.99,0,0
2.5,0.8,99.09,0.1,0,0,0,43.61,18.99,0,0
2.5,6.29,92.89,0.61,0,0.1,0,43.62,18.99,0,0.58
2.5,54.65,42.12,2.93,0,0,0,45.54,18.99,0,0.29
2.5,0.4,99.3,0.2,0,0.1,0,45.49,18.99,0,0
2.5,0.7,99.09,0.2,0,0,0,45.42,16.93,0,0
2.5,1.11,97.27,0.3,1.21,0.1,0,45.56,18.57,7.52,0.24
2.5,1.13,94.16,0.61,3.59,0.31,0,46.22,18.57,10.56,0.97
2.5,0.91,98.07,0.2,0.81,0,0,46.17,18.57,8.8,0.35
2.5,0.93,97.74,0.62,0,0.31,0,46.58,18.57,2.24,1.54
2.5,0.5,99.4,0.1,0,0,0,46.52,18.57,0,0
2.5,3.09,95.36,0.52,0,0.31,0,46.2,18.57,0,0.68
2.5,1.01,98.69,0.2,0,0,0,46.13,18.57,0.08,0.15
2.5,0.92,98.36,0.31,0,0.31,0,46.07,16.49,0,1.07
2.5,1.31,98.59,0.1,0,0,0,46.01,18.88,0,0.15
2.5,1.83,97.45,0.41,0,0.2,0,45.93,18.88,0.08,0.68
2.5,0.4,99.5,0.1,0,0,0,45.87,18.88,0,0
2.5,0.4,99.3,0.3,0,0,0,45.81,18.88,0,0
2.5,1.11,98.39,0.2,0.1,0.1,0,45.74,19.47,0,0.15
2.5,1.31,98.38,0.3,0,0,0,45.68,20.74,0,0.15
2.5,1.22,97.86,0.41,0,0.1,0,45.31,20.74,0,0.5
2.5,2.43,96.56,0.71,0,0.1,0,44.37,20.74,0,1.38
2.5,89.94,7.34,2.52,0,0,0,45.77,20.74,0,0.23
2.5,98.3,0,1.5,0,0,0,45.69,20.74,0,0.31
2.5,98.7,0,1.2,0,0,0,45.55,20.74,0,0.2
2.5,99,0,1,0,0,0,45.51,20.74,0,0
2.5,98.8,0,1,0,0,0,45.16,20.74,0.08,0.41
2.5,97,0.8,2.2,0,0,0,39.35,20.74,0.08,0
2.5,80.94,15.85,3.21,0,0,0,35.14,20.74,0,0
2.5,93.3,0,5.1,0,0,0,38.91,20.74,0,3.53
2.5,93.57,0.5,4.82,0,0.1,0,40.45,20.74,0.56,2.91
2.5,94.16,0.7,4.73,0,0,0,42.58,20.74,0,0.79
2.5,98.1,0,1.7,0,0,0,42.57,20.74,0,0.26
2.5,99.2,0,0.8,0,0,0,42.43,20.74,0,0.16
2.5,99.1,0,0.9,0,0,0,42.24,20.74,0,0
2.5,98.5,0,1.4,0,0,0,42.22,20.74,0.16,0
2.5,98.2,0,1.4,0,0,0,41.95,20.74,43.6,0.41
2.5,28.96,68.94,1.9,0.1,0.1,0,29.6,20.35,0,0
2.5,0,99.9,0.1,0,0,0,29.53,20.35,0,0
2.5,0,99.9,0,0,0,0,29.47,20.35,0.72,0
2.5,0.1,99.8,0.1,0,0,0,29.41,20.35,0,0
2.5,0.2,99.7,0.1,0,0,0,29.35,20.35,0,0
2.5,0.1,98.69,1.21,0,0,0,16.69,20.35,0,0
2.5,15.46,83.03,1.41,0,0.1,0,17.54,20.35,0,0
2.5,97.7,0.1,2.2,0,0,0,19.37,20.35,0,0
2.5,97.8,0,1.9,0,0,0,22.6,20.35,0,0
2.5,98.3,0,1.5,0,0,0,22.57,20.35,0,0
2.5,99.3,0,0.7,0,0,0,22.83,20.57,0,0
2.5,98,0,1.9,0,0,0,23.46,20.57,0,0
2.5,99.1,0,0.9,0,0,0,23.46,20.57,0.08,0
2.5,98.8,0,1.2,0,0,0,24.44,20.57,0.08,0
2.5,99.2,0.1,0.6,0,0,0,24.44,20.57,0.08,0
2.5,97.9,0,2.1,0,0,0,25.53,20.57,0,0
2.5,97.5,0,2.4,0.1,0,0,26.44,20.57,0,0
2.5,97.2,0,2.8,0,0,0,27.36,18.23,9.12,0
2.5,86.06,10.33,3.61,0,0,0,20.9,20.61,0,0
2.5,96.6,0.3,3,0,0,0,25.14,20.61,0.08,0
2.5,98.4,0,1.3,0,0,0,25.23,20.61,0.4,0.15
2.5,98.2,0,1.8,0,0,0,25.23,20.61,50.48,0
2.5,98.4,0,1.6,0,0,0,25.88,20.61,4.48,0
2.5,98.6,0,1.3,0,0,0,26.2,20.61,0.08,0
2.5,98.5,0,1.5,0,0,0,26.21,20.61,0,0
2.5,98.4,0,1.5,0,0,0,27.19,20.61,0,0
2.5,99.4,0,0.6,0,0,0,27.32,12.6,0,0
2.5,97.9,0,2.1,0,0,0,28.41,12.6,0,0
2.5,98.1,0,1.8,0.1,0,0,29.34,12.6,0.4,0
2.5,97.9,0,2.1,0,0,0,30.19,12.6,8.72,0
2.5,88.99,6.71,4.3,0,0,0,23.91,12.6,0.56,0.15
2.5,97.19,0.2,2.51,0,0,0,27.64,12.6,0.64,0.3
2.5,91.3,4.8,3.6,0,0,0,24.13,17.12,0.56,0.3
2.5,96.09,0.1,3.01,0,0,0,27.37,18.12,1.2,1.43
2.5,74.37,13.47,2.51,9.45,0.1,0,26.39,19.62,42.08,0.1
2.5,46.28,52.41,1.31,0,0,0,25.43,19.62,0.08,0
2.5,0.6,99.3,0,0,0.1,0,25.42,19.62,0.08,0
2.5,50.75,47.54,1.61,0.1,0,0,26.85,19.62,0,0
2.5,60.2,36.88,2.61,0,0.1,0,26.71,19.62,0.4,0.1
2.5,79.94,17.05,2.91,0,0,0,26.56,19.62,0,0.3
2.5,65.59,29.96,2.13,1.62,0.1,0,29,19.62,13.2,1.43
2.5,20.12,79.17,0.71,0,0,0,29.06,19.62,0,0.59
2.5,1.3,98.19,0.3,0.1,0.1,0,29.06,19.62,0.24,0
2.5,0.9,99,0.1,0,0,0,29.06,19.62,0,0
2.5,0.91,98.69,0.3,0.1,0,0,28.87,17.08,0.24,0.3
2.5,84.94,12.25,2.81,0,0,0,30,19.7,0,0.15
2.5,98.1,0,1.8,0,0,0,30.15,19.7,13.28,0.3
2.5,97.8,0,2.2,0,0,0,30.64,19.7,0,0
2.5,97.9,0,1.8,0,0,0,31.21,19.7,0.08,0
2.5,98,0,1.7,0,0,0,31.78,19.7,0,0
2.5,97.9,0,1.9,0,0,0,32.35,19.7,0,0
2.5,97.2,0,2.6,0,0,0,32.91,19.7,3.04,0
2.5,96.7,0,2.8,0,0,0,33.23,19.7,42.4,0.39
2.5,97.6,0,2.1,0,0,0,33.78,19.7,33.84,0
2.5,97.7,0,2.1,0,0,0,34.35,19.7,0,0
2.5,97.9,0,2,0,0,0,34.92,19.7,0,0
2.5,97.5,0,2.2,0,0,0,34.35,17.39,0,0
2.5,90.17,5.82,3.71,0,0.1,0,28.73,19.52,0.08,0
2.5,92.08,0,4.11,2.4,0,0,31.89,17.4,63.52,2.2
2.5,96.4,0.1,2.8,0.1,0,0,32.98,19.84,0.08,0.98
2.5,96.9,0,2.8,0.1,0,0,34.16,18.75,0.08,0.3
2.5,97.9,0,1.7,0,0,0,34.54,16.36,0.64,0.59
2.5,97.4,0,2.4,0,0,0,34.99,16.36,0,0
2.5,97.41,0,2.2,0,0,0,35.57,19.13,0,0
2.5,97.8,0,2.1,0,0,0,36.13,18.63,11.04,0
2.5,97.6,0,2.2,0,0,0,36.7,18.6,9.28,0
2.5,97.8,0,2,0,0,0,37.26,20.3,6.64,0
2.5,97.6,0,2.2,0,0,0,37.82,20.3,43.68,0
2.5,97,0,2.8,0,0,0,38.4,20.3,28.08,0
2.5,96.7,0,2.9,0,0,0,38.91,20.3,0.08,0
2.5,97.9,0,1.7,0,0,0,39.28,20.3,0,0.3
2.5,97.8,0,2,0,0,0,39.85,20.3,0.08,0
2.5,61.27,36.52,2.11,0,0,0,30.64,20.5,0.08,0
2.5,0.2,91.42,0.1,8.17,0.1,0,30.64,20.5,22.56,0.3
2.5,0.1,91.78,0.3,7.72,0.1,0,30.64,20.5,21.28,0
2.5,0,99.9,0.1,0,0,0,30.64,20.5,0.48,0
2.5,0.1,99.9,0,0,0,0,30.64,20.5,0,0
2.5,0.1,99.9,0,0,0,0,30.64,20.5,0,0
2.5,0.1,99.8,0.1,0,0,0,30.64,20.5,0.08,0
2.5,0.1,99.7,0.1,0,0.1,0,28.5,20.5,0,0
2.5,17.99,80.3,1.61,0,0,0,29.71,20.5,0,0
2.5,97.1,0.1,2.8,0,0,0,31.55,20.5,0.08,0
2.5,97.3,0.1,2.5,0,0,0,34.75,20.5,0,0
2.5,98.1,0,1.7,0,0,0,34.75,17.75,0,0
2.5,97.2,0,2.8,0,0,0,36.08,19.25,0,0
2.5,98,0,1.8,0,0,0,36.09,20.32,3.28,0
2.5,97.8,0.1,2.1,0,0,0,37.47,20.32,4.16,0
2.5,97,0,3,0,0,0,39.03,20.31,1.52,0
2.5,96.2,0,3.7,0.1,0,0,40.79,20.31,0,0
2.5,88.67,7.12,4.21,0,0,0,34.03,20.31,0,0
2.5,97.41,0.3,2.1,0,0,0,37.61,20.31,0.08,0.02
2.5,97.1,0,2.5,0,0,0,37.54,20.31,0.64,0.15
2.5,98.9,0,1.1,0,0,0,38.24,20.31,0.08,0
2.5,97.4,0,2.2,0,0,0,38.74,20.31,0.16,0
2.5,98.9,0,1.1,0,0,0,39.23,20.31,67.2,0
2.5,96.7,0,3.3,0,0,0,40.89,20.31,0.08,0
2.5,97,0,3,0,0,0,42.68,20.31,0.08,0
2.5,80.94,3.91,3.61,11.43,0,0,35.99,20.31,12.96,0.17
2.5,96.3,0.2,3.3,0,0,0,39.96,12.19,0.56,0.34
2.5,97.9,0,1.6,0,0,0,39.8,12.19,1.12,0.72
2.5,98.9,0,1,0,0,0,39.74,12.19,0,0
2.5,96.2,0,3.7,0,0,0,41,12.19,36.56,0
2.5,99.4,0.1,0.4,0.1,0,0,40.95,12.19,20.16,0
2.5,96,0,3.9,0,0,0,42.81,12.19,0,0.33
2.5,96.8,0,3.2,0,0,0,43.29,12.19,0,0
2.5,81.63,13.82,4.24,0,0.1,0,38.3,12.19,2.8,0.77
2.5,97.6,0.2,2.1,0,0,0,42.29,16.75,1.92,0
2.5,97.41,0,2.2,0,0,0,42.82,17.82,3.2,0
2.5,98.1,0,1.9,0,0,0,43.73,19.67,0.08,0
2.5,98.2,0,1.6,0,0,0,44.29,19.67,1.52,0
2.5,97.6,0,2.4,0,0,0,45.59,19.67,42,0
2.5,96.8,0,3.2,0,0,0,47.32,19.67,0.16,0
2.5,44.47,52.11,3.02,0,0.1,0,39.33,19.67,3.04,0.73
2.5,0,100,0,0,0,0,39.26,19.67,0,0
2.5,0,100,0,0,0,0,39.19,19.67,0,0
3,78.77,19.11,2.01,0,0,0,42.54,17.74,0,0.28
3,88.16,8.93,2.41,0,0.1,0,43.65,19.32,0,0.93
3,97.2,0.1,2.3,0,0,0,46.1,19.32,42.8,0.46
3,97.8,0,1.6,0,0,0,46.2,19.32,0,1.44
3,98,0,2,0,0,0,47.24,19.32,0,0
3,97.1,0,2.5,0,0,0,48.13,19.32,0,0.68
3,93.5,2.3,3.8,0.1,0,0,45.49,19.32,1.2,0.36
3,95.5,0.1,4.3,0,0,0,48.3,19.32,0.08,0.34
3,93.79,1.2,3.61,0,0,0,44.85,16.7,1.68,1.19
3,96.3,0,3,0,0,0,46.52,19.31,0.48,1.96
3,95.8,0.1,3.6,0,0,0,49.03,19.31,0.4,1.48
3,71.37,24.8,2.42,1.11,0,0,49.76,19.31,6.64,0.39
3,47.1,48.52,3.05,0.92,0.1,0,46.47,19.31,8.32,1.31
3,90.17,6.72,3.01,0,0,0,48.39,19.31,8.64,0.52
3,95.5,0,3.9,0,0,0,51.01,19.31,0.32,1.69
3,96.4,0,3.1,0,0,0,52.3,19.31,5.68,1.07
3,97.09,0.3,2.11,0,0.1,0,53.22,17.29,6.48,0.29
3,98.2,0,1.4,0,0,0,52.84,19.24,11.28,0.71
3,98.9,0,1.1,0,0,0,52.79,19.24,0,0.15
3,78.74,18.46,2.61,0.1,0.1,0,47.23,19.24,2.88,0
3,95.1,0.1,3.1,0,0,0,47.86,19.24,0.08,2.55
3,91.5,1.3,5,0,0,0,40.64,19.24,13.04,3.33
3,90.51,3.8,5.09,0,0,0,42.44,19.24,0,1.49
3,95.1,0.1,4.1,0,0,0,44.75,12.01,0.08,1.73
3,96.2,0,3.4,0,0,0,46.11,12.01,0.4,1.06
3,96.99,0.3,2.51,0,0,0,47.14,12.01,0.08,0.26
