timestamp,cpu_usr,cpu_sys,cpu_iowait,cpu_steal,cpu_idle,paging_vmeff,memory_memused,memory_commit,disk_util,network_ifutil
2,98.8,1.1,0,0,0,0,27.38,21.29,0.08,0
2,98.7,1.3,0,0,0,0,28.37,21.29,0,0
2,99.5,0.4,0,0,0.1,0,28.47,21.29,0,0
2,98.3,1.7,0,0,0,0,29.56,21.29,0,0
2,97.9,2.1,0,0,0,0,30.43,21.29,10.72,0
2,96.7,2.1,1.2,0,0,0,31.33,21.29,3.2,0
2.5,90.1,3.7,0,0.1,5.9,0,24.59,19.15,0.48,0.15
2.5,97.4,2.2,0,0,0.1,0,27.45,20.55,0.56,0.46
2.5,92.85,4.83,0,0,1.91,0,27.13,20.24,2.16,1.33
2.5,80.5,3.22,1.91,0,13.77,0,26.92,20.01,7.2,0.3
2.5,74.62,2.52,2.01,0.1,20.64,0,26.45,17.91,35.44,0
2.5,77.49,2.31,0,0,20.2,0,29.57,21.4,0,0
2.5,50.45,1.91,0,0.1,47.54,0,27.81,20.57,0,0
2.5,80.32,2.62,0,0,17.05,0,27.9,20.63,0,0.1
2.5,60.24,3.04,2.54,0.1,33.67,0,29.53,21.94,13.44,1.43
2.5,8.27,0.5,0,0.1,91.13,0,29.74,21.94,0.32,0.39
2.5,0.6,0.1,0,0,99.3,0,29.74,21.94,0.32,0
2.5,0.91,0.1,0,0,98.99,0,29.74,21.94,4.64,0
2.5,1.01,0.2,0,0.1,98.69,0,29.74,21.94,0.08,0.15
2.5,0.91,0.2,0,0,98.89,0,29.5,21.94,0,0.39
2.5,81.86,2.3,0.1,0.1,15.53,0,30.71,22.14,11.04,0.15
2.5,98.1,1.8,0,0,0,0,31.04,22.14,0.08,0.3
2.5,97.4,2.3,0,0,0,0,31.49,22.14,0,0
2.5,98,1.7,0,0,0,0,31.98,22.14,0,0
2.5,97.3,2.4,0,0,0,0,32.56,22.14,0.08,0
2.5,98,1.7,0,0,0,0,33.12,22.14,0.08,0
2.5,97.5,2.2,0,0,0,0,33.69,22.14,11.92,0
2.5,96.9,2.7,0,0,0.1,0,34.07,22.14,54.08,0.3
2.5,97.3,2.4,0,0,0,0,34.63,22.14,22.16,0
2.5,97.5,2.3,0,0,0,0,35.19,22.14,0,0
2.5,97.2,2.4,0,0,0,0,35.76,22.14,0,0
2.5,97.2,2.3,0,0,0,0,35.29,22.14,0,0
2.5,88.57,4.51,0,0,6.82,0,29.76,18.83,0.08,0
2.5,93.19,4.41,0,0,0.2,0,32.53,21.85,0.08,3.09
2.5,86.27,3.21,8.82,0,1.4,0,33.71,21.85,63.44,0.69
2.5,97.8,2.1,0,0,0.1,0,35.19,21.85,0,0
2.5,97.5,2.2,0,0,0,0,35.54,22.25,0,0.59
2.5,97.7,2.3,0,0,0,0,35.93,22.25,0,0
2.5,98.2,1.6,0,0,0,0,36.49,22.25,0,0
2.5,97.8,1.9,0,0,0,0,37.07,22.25,0.08,0
2.5,97.2,2.3,0,0,0.3,0,37.61,22.25,26.88,0
2.5,98.3,1.5,0,0,0,0,38.2,22.25,15.2,0
2.5,97.7,2,0,0,0,0,38.76,22.25,8.72,0
2.5,97.1,2.6,0,0,0,0,39.31,22.25,76.16,0
2.5,96.7,2.7,0,0,0,0,39.68,22.25,0,0.3
2.5,97.3,2.5,0,0,0,0,40.24,22.25,0,0
2.5,97.4,2.4,0,0,0,0,40.8,22.25,0,0
2.5,82.8,2.52,0,0.1,14.29,0,35.1,17.98,0,0
2.5,0.5,0.6,9.78,0.1,89.01,0,31.73,13.82,20.96,0.3
2.5,0.1,0.2,17.81,0,81.89,0,31.73,13.82,43.28,0
2.5,0.1,0,0,0.1,99.8,0,31.73,13.82,0,0
2.5,0,0.1,0,0,99.9,0,31.73,13.82,0,0
2.5,0.2,0,0,0,99.8,0,31.73,13.82,0.08,0
2.5,0.1,0.1,0,0,99.8,0,31.73,13.82,0.08,0
2.5,0.1,0.2,0.1,0,99.6,0,29.83,13.82,0,0
2.5,22.26,1.21,0,0,76.54,0,31.02,18.35,0,0
2.5,97.7,2.1,0,0,0.1,0,32.63,19.34,0,0
2.5,97.1,2.7,0,0,0.1,0,35.83,20.95,0,0
2.5,98.3,1.4,0,0,0,0,35.83,20.95,0,0
2.5,97.3,2.7,0,0,0,0,37.16,20.95,0.08,0
2.5,98.5,1.3,0,0,0,0,37.17,20.95,0,0
2.5,98.3,1.7,0,0,0,0,38.55,20.95,0,0
2.5,97.1,2.9,0,0,0,0,40.16,20.95,0.16,0
2.5,97.3,2.7,0,0,0,0,41.99,20.95,0.08,0
2.5,89.01,3.7,0.1,0.1,6.99,0,35.36,19.28,0,0
2.5,96.8,2.9,0,0,0,0,39.08,21.3,0.56,0.17
2.5,97.3,2.3,0,0,0,0,39.02,21.3,0.08,0
2.5,98.4,1.6,0,0,0,0,39.74,21.3,0.08,0
2.5,96.6,3,0,0,0,0,40.23,21.3,60.8,0
2.5,98.9,1.1,0,0,0,0,40.71,21.3,6.56,0
2.5,97.4,2.5,0,0,0.1,0,42.36,21.3,0,0
2.5,96.8,3.2,0,0,0,0,44.13,21.3,0.16,0
2.5,84.55,4.11,0,0,11.23,0,37.26,18.68,0.56,0.17
2.5,96.11,3.49,0,0,0.2,0,41.42,20.99,1.28,0.6
2.5,98,1.7,0,0,0,0,42.09,21.34,3.2,0.08
2.5,98,1.8,0,0,0,0,42.04,21.34,0,0
2.5,97.1,2.8,0,0,0,0,43.32,21.34,0.08,0
2.5,96.2,0.9,2.7,0,0,0,43.01,21.34,59.84,0.39
2.5,96.5,3.4,0,0,0,0,44.71,21.34,0,0.34
2.5,96.5,3.5,0,0,0,0,46.42,21.34,0.08,0
2.5,83.06,4.84,0,0,11.69,0,40.04,19.08,2.56,0.77
2.5,97.1,2.7,0,0,0.1,0,43.84,21.15,0.08,0
2.5,97.4,2.3,0,0,0,0,43.77,21.15,0.08,0
2.5,98.6,1.4,0,0,0,0,44.24,21.15,0,0
2.5,97,2.6,0,0,0.1,0,45,21.15,11.44,0
2.5,98.4,1.6,0,0,0,0,45.84,21.15,12.16,0
2.5,96.9,3.1,0,0,0,0,47.58,21.15,0.08,0
2.5,73.47,3.72,0.1,0.1,22.51,0,39.86,13.55,2.32,0.73
2.5,0.3,0.1,0,0,99.6,0,39.79,13.55,0,0
2.5,64,1.9,0,0,34.1,0,41.93,18.7,0,0
2.5,96.8,2.7,0,0,0,0,44.33,20.28,0,0.87
2.5,97.3,1.7,0,0,0.1,0,45.96,21,0,1.14
2.5,97.1,2.5,0,0,0,0,46.5,21,32.72,0.74
2.5,98.4,1.2,0,0,0,0,47.08,21,10.08,0.54
2.5,97.7,2,0,0,0,0,47.95,21,0,0.48
2.5,96.8,3.2,0,0,0,0,49.65,21,0,0
2.5,49.19,3.53,0,0.1,46.67,0,42.35,15.67,2.48,0.73
2.5,92.39,2.7,0,0,4.8,0,45.95,19.46,0,0.05
2.5,96.9,2.3,0,0,0.1,0,48,20.64,0.08,1.08
2.5,85.9,1.3,0,0,12.2,0,48.19,20.64,0,0.96
2.5,97.7,1.9,0,0,0,0,48.5,20.64,0,1
2.5,97.3,2.5,0,0,0,0,49.41,20.64,11.44,0.33
2.5,97.3,2.5,0,0,0,0,50.35,20.64,12.4,0.35
2.5,90.1,3.7,0,0,6,0,47.77,19.29,1.2,0.36
2.5,96.39,3.61,0,0,0,0,49.71,19.76,0,0
2.5,92.71,5.19,0,0,1.2,0,48.94,20.09,1.12,1.72
2.5,92.6,5.6,0.1,0,0.1,0,51.84,21.48,0.88,2.61
2.5,94.49,4.51,0,0,0.3,0,54.08,21.48,1.68,1.29
2.5,96.39,3.01,0,0.1,0.3,0,54.93,21.68,0,0.78
2.5,98.3,1.6,0,0,0,0,54.79,21.68,5.68,0.37
2.5,98.8,1.2,0,0,0,0,54.66,21.68,2.96,0.07
2.5,98.7,1.1,0,0,0,0,54.16,21.68,0.08,0.72
2.5,98.4,1.6,0,0,0,0,54.03,21.68,74.4,0.22
2.5,91.9,3,0,0,5,0,48.71,20.31,7.6,0
2.5,92.49,5.21,0,0,0.6,0,44.3,19.72,6,2.17
2.5,92,5.2,0,0,0.2,0,45.68,21.51,0.32,3.19
2.5,94.18,4.31,0,0.1,0.2,0,47.67,21.51,0,1.66
2.5,96.6,2.8,0,0,0.1,0,48.45,21.25,0,0.75
2.5,98.2,1.6,0,0,0,0,48.36,21.04,0,0.63
2.5,98.1,1.4,0,0,0,0,48.22,21.04,0,0.22
2.5,98.6,1.4,0,0,0,0,48.2,21.04,1.04,0
2.5,98.5,1.4,0,0,0,0,47.92,21.04,11.28,0.42
2.5,64.16,1.9,9.01,0,24.32,0,41.54,17.34,55.01,0.51
2.5,3.51,0.9,0,0.1,95.48,0,35.02,13.35,0,0
2.5,0.4,0.1,0,0,99.5,0,34.96,13.35,0.32,0
2.5,0.3,0.2,0,0,99.5,0,34.89,13.35,0.32,0
2.5,0.4,0.3,0,0,99.3,0,34.83,13.35,0,0
2.5,53.86,5.22,0.2,0.1,40.62,0,19.37,17.22,0.4,0.01
2.5,56.68,2.23,0.2,0.1,40.79,0,21.43,22.88,0.64,0
2.5,76.56,1.71,0,0.1,21.43,0,23.78,24.3,0,0
2.5,67.14,0.6,0,0,32.16,0,23.73,24.3,0.24,0
2.5,64.12,1.81,0,0.2,33.67,0,24.17,24.3,0.08,0
2.5,52.02,0.91,0,0,46.97,0,24.63,24.3,0,0
2.5,55.43,1.71,0,0,42.76,0,25.39,24.3,0,0
2.5,48.64,1.61,0.1,0.1,49.45,0,21.81,20.56,0,0
2.5,78.56,2.43,0,0.1,18.91,0,25.12,24.58,0.08,0
2.5,66.53,0.81,0,0.1,32.46,0,25.04,24.58,0,0
2.5,59.21,1.01,0,0.1,39.68,0,25.57,24.58,0.16,0
2.5,59.52,0.7,0,0.1,39.58,0,26.01,24.58,0,0
2.5,56.64,0.91,0,0,42.45,0,26.55,24.58,0,0
2.5,55.54,1.81,4.94,0.1,37.5,0,27.46,24.58,19.12,0
2.5,62.5,2.12,0,0.1,35.28,0,24.37,23.22,0.08,0
2.5,11.39,0.91,0.1,0,87.3,0,24.79,23.42,0.24,0.74
2.5,3.73,0.81,0,0,95.47,0,25.69,24.43,0,0
2.5,0.81,0,0,0.1,99.09,0,25.69,24.43,0,0
2.5,1.41,0.2,0,0,98.38,0,25.69,24.43,0.08,0
2.5,1.41,0.3,11.71,0,86.58,0,25.7,24.43,17.52,0
2.5,1.2,0.1,0,0.1,98.59,0,25.7,24.43,1.68,0
2.5,1.61,0.2,0,0,98.09,0,25.7,24.43,0,0
2.5,1.11,0.1,0,0.1,98.69,0,25.7,24.43,0.08,0
2.5,1.31,0.1,0,0,98.59,0,25.69,24.43,0.08,0
2.5,1.31,0.2,0.1,0,98.39,0,25.71,24.43,0,0
2.5,19.72,1.21,0,0.1,78.46,0,26.21,24.43,0.08,0.74
2.5,25.15,0.71,0,0.1,74.04,0,26.91,24.43,0,0.15
2.5,3.13,0.4,0,0.1,96.16,0,26.88,24.43,0,0.15
2.5,1.62,0.3,0,0,98.08,0,26.7,24.43,0.16,0.3
2.5,2.22,0.2,0,0.1,97.48,0,26.78,24.43,0,0
2.5,2.23,0.41,0.61,0,96.75,0,26.83,24.43,1.68,0.05
2.5,1.64,0.51,1.33,0.31,95.69,0,26.86,24.43,2.16,0.9
2.5,1.65,0.21,0,0.1,97.73,0,26.89,24.43,0.08,0.73
2.5,2.68,0.62,0,0.31,96.08,0,26.98,24.43,0,0.97
2.5,1.94,0.31,0,0.1,97.34,0,26.91,24.43,0,0.59
2.5,2.88,0.93,0,0.21,95.67,0,26.88,24.43,0,1.05
2.5,1.32,0.3,0,0,98.28,0,26.75,24.43,0.16,0.38
2.5,1.22,0.2,0,0.2,98.27,0,26.77,24.43,0.08,0.35
2.5,7.16,0.4,0,0,92.44,0,26.99,24.43,0.08,0
2.5,1.52,0.4,0.1,0,97.98,0,26.96,24.43,0.08,0.15
2.5,63,1.71,0,0.1,35.08,0,27.69,24.43,0,0.07
2.5,56.77,2.03,0,0.31,40.69,0,28.05,24.43,0.08,0.15
2.5,56.12,1.82,0,0.2,41.56,0,28.53,24.43,0,0
2.5,55.69,2.34,0,0.2,41.57,0,29.08,24.43,0.08,0
2.5,56.62,1.93,2.04,0.2,39,0,29.61,24.43,6.48,0
2.5,54.73,3.05,4.98,0.2,36.93,0,30.19,24.43,13.04,0
2.5,47.86,2.35,9.8,0.2,39.59,0,25.86,20.34,33.44,0
2.5,75.89,3.65,0.1,0.1,19.96,0,28.72,24.33,0,1.72
2.5,52.97,1.11,0,0.1,45.82,0,30.07,24.33,0,0
2.5,75.5,1.92,0,0,22.38,0,30.81,24.53,0,0
2.5,57.3,2.04,0,0.2,40.25,0,31.19,24.53,0,0
2.5,56.36,1.73,0,0.31,41.4,0,31.64,24.53,0,0
2.5,57.58,2.24,0.1,0.1,39.67,0,32.25,24.53,1.28,0
2.5,55.84,2.74,0.1,0.3,40.71,0,32.34,24.53,0.08,0.74
2.5,55.85,1.93,0.81,0.2,40.69,0,32.58,24.53,11.12,0.44
2.5,61.74,2.73,8.81,0.2,26.32,0,29.42,22.65,38.32,0.15
2.5,68.39,2.53,0,0.1,28.57,0,31.99,24.21,0,1.72
2.5,65.06,1.51,0,0,33.33,0,33.1,24.21,0,0
2.5,68.72,1.42,0,0.1,29.66,0,33.58,24.21,0.08,0
2.5,55.34,2.42,6.35,0.3,35.28,0,34.1,24.21,21.76,0
2.5,55.6,1.53,0,0.2,42.46,0,34.64,24.21,0,0
2.5,55.92,2.12,0,0.2,41.56,0,35.15,24.21,0,0
2.5,55.73,1.94,1.23,0.2,40.8,0,35.68,24.21,11.04,0
2.5,56.03,2.23,0.2,0.2,41.13,0,36.19,24.21,1.44,0
2.5,61.79,2.62,0.3,0.1,35.08,0,32.76,23.16,13.52,0
2.5,57.63,3.13,5.46,0.1,32.86,0,35.49,24.23,14.72,1.72
2.5,75.75,2.01,0,0.1,22.03,0,36.42,24.43,0,0
2.5,54.9,2.45,0,0.2,42.14,0,36.95,24.43,0.08,0
2.5,56.95,1.84,4.4,0.2,36.3,0,37.42,24.43,21.76,0.15
2.5,55.06,2.13,0,0.3,42.11,0,37.87,24.43,0.08,0
2.5,54.99,2.04,0,0.2,42.46,0,38.38,24.43,0,0
2.5,56.71,1.73,0,0.2,41.16,0,38.91,24.43,0.08,0
2.5,48.27,2.96,4.49,0.31,43.88,0,34.7,20.36,21.36,0
2.5,1.01,0.5,13.6,0.1,84.79,0,34.84,20.61,28.32,0
2.5,0.4,0.2,0,0,99.4,0,29.22,13.12,0,0
2.5,17.59,1.21,0,0.1,81.11,0,30.34,17.65,0,0
2.5,96.7,3.1,0,0,0.2,0,32.07,18.57,21.76,0
2.5,96.5,2.8,0,0,0.1,0,35.4,20.21,0.08,0
2.5,98,1.8,0,0,0,0,35.4,20.21,0,0
2.5,97.9,2.1,0,0,0,0,36.73,20.21,0,0
2.5,97.9,1.7,0,0,0,0,36.74,20.21,0.16,0
2.5,97.2,2.7,0,0,0.1,0,38.12,20.21,0.08,0
2.5,96.6,3.4,0,0,0,0,39.45,20.21,0.16,0
2.5,96.7,3.3,0,0,0,0,41.26,20.21,10,0
3,90.14,4.63,0,0,5.13,0,34.74,18.08,18.16,0
3,89.2,3.3,6.9,0,0.5,0,38.49,20.29,55.68,0.05
3,97.9,1.9,0,0,0,0,38.33,20.29,0,0.17
3,98.7,1.1,0,0,0,0,38.63,20.29,0,0
3,96,3.3,0,0,0,0,39.52,20.29,0,0
3,99.1,0.8,0,0,0,0,39.71,20.29,0,0
3,97.3,2.5,0.1,0,0.1,0,41.44,20.29,0.08,0
3,96.11,3.79,0,0,0,0,43.17,20.29,0.08,0
3,84.99,4.13,0,0.1,10.67,0,36.18,17.59,0.56,0.17
3,96.9,2.7,0,0,0.1,0,39.04,19.22,0.56,0.34
3,96.2,2.8,0,0,0.1,0,41.2,20.1,4.32,0.67
3,98.3,1.7,0,0,0,0,41.15,20.1,0,0
3,97.1,2.7,0,0,0,0,42.42,20.1,0,0
3,99,1,0,0,0,0,42.44,20.1,48.96,0
3,97.1,2.8,0,0,0,0,44.1,20.1,7.28,0.34
3,93,4.2,0,0,2.5,0,41.44,16.5,3.6,0.15
3,94.68,4.11,0,0,0.6,0,39.37,18.03,2.08,0.63
3,96.3,3.5,0,0,0,0,43.18,20,0.08,0
3,97.5,2.2,0,0,0,0,43.1,20,0,0
3,98.5,1.5,0,0,0,0,43.74,20,0,0
3,97.41,2.3,0,0,0.1,0,44.33,20,0,0
3,98,1.9,0.1,0,0,0,45.25,20,42,0
3,96.4,3.6,0,0,0,0,47.18,20,0,0
3,46.57,2.73,0,0,50.61,0,39.34,12.78,2.48,0.73
3,87.35,3.11,0,0,9.54,0,43.24,18.7,0,0.02
3,97.1,2.2,0,0,0.1,0,45.35,19.95,0,1.03
3,98,1.4,0,0,0,0,45.29,19.95,0,1.23
3,98,1.7,0,0,0,0,45.89,19.95,0,0.72
3,96.7,2.4,0,0,0,0,46.51,19.95,42.96,1.09
