timestamp,cpu_usr,cpu_idle,cpu_sys,cpu_iowait,cpu_steal,paging_vmeff,memory_memused,memory_commit,disk_util,network_ifutil
2,96.7,0.1,2.2,0,0,0,45.99,19.8,0,1.38
2,97.5,0,1.7,0,0,0,45.93,19.8,6.24,0.93
2,97.7,0,2,0,0,0,46.84,19.8,6.24,0.41
2,98.1,0,1.7,0,0,0,47.56,19.8,0,0.41
2,97.5,0,2.5,0,0,0,49.15,19.8,0.08,0
2,92.77,2.61,4.32,0,0,0,43.02,14.89,2.08,0.49
2,94.3,0.1,4.2,0,0,0,46.54,19.24,0.56,1.83
2,92.9,0,5.3,0,0,0,49.58,20.49,0.48,2.6
2,72.24,22.04,4.41,0.1,0,0,51.72,20.49,1.28,1.53
2,3.14,96.56,0.2,0,0.1,0,51.61,20.49,0.4,0.37
2,93.69,3.4,2.8,0,0,0,52.13,20.26,10.88,0.06
2,98.2,0,1.4,0,0,0,52.06,20.26,8.08,0.47
2,98.9,0,1,0,0,0,51.7,20.26,0.08,0.39
2,98.4,0,1.4,0,0,0,51.39,20.26,12.48,0.37
2,88.18,8.42,3.01,0,0,0,42.23,16.29,75.92,0.51
2,94.39,2.4,3.21,0,0,0,41.54,18.17,0,0
2,90.69,0.1,6.61,0,0,0,44.24,20.43,0,3.16
2,91.06,1.41,5.53,0,0.1,0,45.35,20.43,0.56,2.94
2,96.3,0,3.5,0,0,0,47.33,20.43,0,0.55
2,98,0,1.5,0,0,0,46.55,20.12,0,0.66
2,98.4,0,1.3,0,0,0,46.11,20.12,0.08,0.51
2,98.6,0,1.3,0,0,0,46.1,20.12,0.08,0
2,98.4,0,1.6,0,0,0,46,20.12,22.08,0.21
2,46.78,50.8,2.21,0,0,0,33.74,12.52,21.68,0.68
2,0.2,99.3,0.3,0.2,0,0,33.7,12.52,0.88,0.37
2,0.1,99.4,0.1,0.3,0.1,0,33.65,12.52,1.04,0.51
2,0,100,0,0,0,0,33.62,12.52,0.64,0
2,0.2,99.7,0.1,0,0,0,33.55,12.52,0,0
2,69.01,26.76,4.12,0,0.1,0,21.59,18.51,0,0
2,58.53,39.46,1.72,0.1,0.1,0,23.25,24.15,0.08,0
2,71.27,26.4,2.13,0,0.1,0,25.3,25.46,0,0
2,66.83,32.66,0.5,0,0,0,25.42,25.46,0.08,0
2,62.93,35.25,1.41,0,0.2,0,25.51,25.46,0,0
2,53.19,46.01,0.61,0,0,0,25.93,25.46,0,0
2,54.62,42.57,1.61,1.1,0.1,0,26.71,25.46,7.36,0
2,46.05,52.53,1.42,0,0,0,22.9,21.31,0.32,0
2,65.56,14.75,2.22,17.37,0.1,0,25.65,24.93,17.52,0
2,67.41,31.07,1.11,0,0.2,0,25.84,24.93,0,0
2,56.88,41.5,1.32,0.1,0,0,26.32,24.93,0,0
2,63.48,35.71,0.7,0,0.1,0,26.72,24.93,0.08,0
2,56.09,42.9,0.7,0,0.1,0,27.15,24.93,0,0
2,54.91,37.69,1.62,5.78,0,0,28.02,24.93,19.2,0
2,66.47,30.92,2.52,0,0.1,0,25.56,24.01,0.16,0
2,10.39,87.99,1.11,0,0,0,26.46,25.33,0.32,0.74
2,1.51,98.09,0.2,0.1,0.1,0,26.46,25.33,0.08,0
2,1.21,98.69,0.1,0,0,0,26.45,25.33,0,0
2,1.61,98.29,0.1,0,0,0,26.46,25.33,0,0
2,1.01,93.44,0.3,5.05,0.1,0,26.46,25.33,17.52,0
2,0.91,99.09,0,0,0,0,26.46,25.33,0.08,0
2,1.91,97.89,0.1,0,0.1,0,26.46,25.33,0.08,0
2,0.91,98.89,0.2,0,0,0,26.46,25.33,0,0
2,1.41,98.49,0.1,0,0,0,26.43,25.33,0,0
2,1.21,98.39,0.3,0.1,0,0,26.44,25.33,0,0
2.5,31.43,66.84,1.32,0,0.2,0,27.23,25.33,0,0.67
2.5,13.74,85.25,0.71,0,0.1,0,27.45,25.33,0,0.29
2.5,2.42,97.07,0.4,0,0.1,0,27.36,25.33,0,0.16
2.5,3.03,96.46,0.51,0,0,0,27.31,25.33,0,0.15
2.5,2.42,97.17,0.4,0,0,0,27.39,25.33,0,0.1
2.5,2.02,97.78,0.1,0,0.1,0,27.47,25.33,0,0
2.5,1.92,97.28,0.4,0.1,0.1,0,27.53,25.33,0,0.32
2.5,3.03,93.95,0.63,1.88,0.31,0,27.63,25.33,11.04,1.72
2.5,1.95,96.82,0.41,0,0.2,0,27.56,25.33,0,1.15
2.5,2.74,96.05,0.61,0,0.1,0,27.45,25.33,0.08,0.64
2.5,1.44,97.84,0.41,0,0.21,0,27.48,25.33,0,0.79
2.5,1.01,98.48,0.4,0,0.1,0,27.5,25.33,0,0.21
2.5,1.73,97.87,0.2,0,0.1,0,27.57,25.33,0.08,0.15
2.5,0.91,98.89,0.2,0,0,0,27.51,25.33,0,0.15
2.5,74.47,23.21,2.12,0,0.1,0,28.64,25.54,0,0.07
2.5,55.69,41.97,2.13,0,0.2,0,28.96,25.54,0,0.15
2.5,55.85,41.61,2.14,0,0.2,0,29.48,25.54,0,0
2.5,55.88,41.58,2.03,0,0.3,0,30.03,25.54,0.08,0
2.5,56.1,40.65,2.24,0.71,0.1,0,30.54,25.54,4.16,0
2.5,54.87,30.32,2.33,11.87,0.3,0,30.94,25.54,37.76,0
2.5,54.11,43.15,2.44,0,0.2,0,27.01,23.66,0,0
2.5,76.09,20.36,2.94,0,0,0,30.1,25.18,0,1.72
2.5,56.65,42.14,1.11,0,0.1,0,31.24,25.18,0,0
2.5,75.25,22.55,1.8,0.1,0.1,0,31.76,25.38,0.08,0
2.5,54.64,42.51,2.34,0,0.2,0,32.28,25.38,0,0
2.5,57.52,39.86,1.72,0.5,0.2,0,32.8,25.38,2.4,0
2.5,56.15,40.79,2.54,0,0.2,0,33.4,25.38,0,0
2.5,55.88,39.15,2.54,1.42,0.3,0,33.29,25.38,10.78,1.03
2.5,55.18,41.87,2.13,0.1,0.2,0,33.6,25.38,1.6,0.3
2.5,64.31,32.36,2.73,0.4,0.1,0,30.43,23.69,5.6,0
2.5,63.98,33,2.41,0.2,0.1,0,32.42,25.36,22.48,1.72
2.5,72.85,25.05,2,0,0.1,0,33.67,25.36,0.08,0
2.5,57.63,40.23,1.74,0,0.2,0,33.96,25.36,0.08,0.07
2.5,54.82,37.19,2.15,5.53,0.2,0,34.44,25.36,21.84,0
2.5,55.89,41.49,2.22,0.1,0.2,0,34.96,25.36,0.08,0
2.5,55.67,42.19,1.74,0,0.2,0,35.48,25.36,0.08,0
2.5,55.12,42.45,2.03,0,0.2,0,35.99,25.36,0,0
2.5,56.26,36.67,2.22,4.65,0.2,0,35.47,25.36,21.36,0
2.5,69.98,23.63,4.06,1.52,0.1,0,34.69,25.25,28.08,1.72
2.5,51.66,46.73,1.51,0,0.1,0,36.21,25.25,0,0
2.5,74.9,22.68,2.22,0.1,0.1,0,37.04,25.45,0,0
2.5,55.76,35.17,2.34,6.32,0.1,0,37.6,25.45,21.68,0
2.5,55.3,42.16,1.93,0,0.31,0,38.15,25.45,0.4,0.15
2.5,55.31,42.16,2.02,0.1,0.2,0,38.69,25.45,0,0
2.5,55.07,42.7,1.72,0,0.2,0,39.22,25.45,0,0
2.5,54.42,41.83,2.23,1.12,0.2,0,39.73,25.45,10.96,0
2.5,41.27,47.6,2.25,8.38,0.31,0,35.3,21.04,11.52,0
2.5,1.21,83.08,0.2,15.51,0,0,35.47,21.65,16.72,0
2.5,0.2,99.4,0.3,0,0.1,0,29.96,14,0,0
2.5,21.29,77.31,1.41,0,0,0,31.25,18.56,0,0
2.5,97.5,0,2.5,0,0,0,33.14,19.45,21.76,0
2.5,96.6,0.1,2.9,0,0,0,36.37,21.47,0,0
2.5,98.1,0,1.8,0,0,0,36.37,21.47,0,0
2.5,97.8,0,2.2,0,0,0,37.55,21.47,0,0
2.5,97.9,0,1.8,0,0,0,37.56,21.47,0.08,0
2.5,97.7,0.1,2.2,0,0,0,38.91,21.47,0,0
2.5,97.7,0,2.3,0,0,0,40.25,21.47,0.08,0
2.5,96.9,0,3.1,0,0,0,42.09,21.47,0,0
2.5,81.08,14.81,4.1,0,0,0,35.17,19.32,0,0
2.5,96.59,0.2,2.91,0,0,0,39.03,20.98,0.72,0.22
2.5,98.1,0,1.8,0,0,0,38.99,20.98,0,0
2.5,98.7,0,1.2,0,0,0,38.97,20.98,0,0
2.5,97.3,0,2.6,0,0,0,40.22,20.98,0,0
2.5,98.4,0,1.5,0,0,0,40.16,20.98,66.16,0
2.5,96.8,0,3.2,0,0,0,41.98,20.98,0.16,0
2.5,96.7,0,3.3,0,0,0,43.59,20.98,0,0
2.5,91.49,3.2,5.21,0,0,0,36.73,18.35,0.56,0.17
2.5,97.1,0,2.7,0,0,0,38.06,19.29,0.56,0.5
2.5,96.6,0.1,2.9,0,0,0,41.3,20.93,0.72,0.17
2.5,98.3,0,1.5,0,0,0,41.24,20.93,0,0
2.5,97.9,0,2.1,0,0,0,42.52,20.93,3.04,0
2.5,98.2,0,1.4,0.1,0,0,42.27,20.93,56.88,0.34
2.5,96.7,0,3,0,0,0,43.61,20.93,0,0.34
2.5,96.9,0,3.1,0,0,0,45.4,20.93,0.08,0
2.5,84.18,10.21,4.8,0,0.1,0,39.14,18.78,2.56,0.77
2.5,96.59,0.2,3.11,0.1,0,0,43.13,20.87,0.56,0
2.5,97.8,0,2,0,0,0,44.05,21.22,3.36,0
2.5,98.8,0,1,0,0,0,44.07,21.22,0.24,0
2.5,97.3,0.1,2.3,0,0,0,45.64,21.22,1.04,0
2.5,99.3,0,0.7,0,0,0,45.68,21.22,41.84,0
2.5,96.3,0,3.7,0,0,0,47.82,21.22,0.08,0
2.5,94.3,1,4.7,0,0,0,46.87,21.22,0.08,0
2.5,0.3,99.09,0.61,0,0,0,40.62,13.74,2.64,0.73
2.5,0.1,99.9,0,0,0,0,40.55,13.74,0,0
2.5,0,99.9,0,0,0.1,0,40.49,13.74,0.08,0
2.5,73.76,23.92,2.22,0,0,0,43.48,17.32,0,0.23
2.5,86.42,10.87,2.11,0,0.1,0,44.57,20.07,12.24,0.98
2.5,97.2,0.1,2.5,0,0,0,46.82,20.89,30.72,0.34
2.5,97.4,0,1.7,0,0,0,46.96,20.89,0,1.55
2.5,98.7,0,1.3,0,0,0,47.76,20.89,0.08,0
2.5,96.81,0,2.69,0.1,0,0,48.97,20.89,0,0.68
2.5,80.72,15.96,2.91,0,0,0,45.95,19.5,1.2,0.36
2.5,96.3,0,3.7,0,0,0,47.81,19.94,0,0
2.5,93.21,1.4,4.7,0,0,0,46.49,19.89,1.12,0.79
2.5,97.49,0.1,2.4,0,0,0,48.51,20.77,0.08,0.44
2.5,97,0,2.4,0,0,0,49.31,21.12,0,1.21
2.5,98.7,0,0.9,0,0,0,49.25,21.12,11.44,0.66
2.5,96.5,0,3.1,0,0,0,50.65,21.12,0,0.62
2.5,97.3,0,2.7,0,0,0,51.57,21.12,11.44,0.05
2.5,93.08,1,5.32,0,0,0,49.11,19.8,1.12,1.13
2.5,91.71,1.4,5.29,0,0,0,49.89,21.29,0.48,1.81
2.5,87.64,6.33,5.43,0,0,0,48.98,20.37,2.8,1.64
2.5,92.99,0.3,5.51,0,0,0,52.44,21.57,0.56,1.98
2.5,96.2,0,2.8,0,0,0,54.33,21.57,0.56,1.05
2.5,97.5,0.1,2,0,0,0,55.28,21.57,2.8,0.22
2.5,98.2,0,1.4,0,0,0,54.89,21.77,0.24,0.95
2.5,98.8,0,1.1,0,0,0,54.69,21.77,2.56,0.07
2.5,99.1,0,0.8,0,0,0,54.68,21.77,24.96,0
2.5,94.19,1.5,3.5,0,0,0,47.99,20.01,0,2.28
2.5,93.61,0.1,4.4,0,0,0,48.25,21.49,43.76,3.33
2.5,84.47,8.32,5.51,0.1,0,0,42.96,19.94,0.4,2.04
2.5,93.98,0.3,4.71,0,0,0,45.83,21.41,0.32,1.51
2.5,96,0,3.3,0,0,0,47.44,21.41,0,1.46
2.5,96.49,0.3,3.11,0,0,0,48.93,21.62,0,0.22
2.5,98.6,0,1.3,0,0,0,48.73,21.24,0.08,0
2.5,98.5,0,1.2,0,0,0,48.38,21.24,0,0.39
2.5,98.2,0,1.6,0,0,0,47.98,21.24,14.88,0.63
2.5,72.89,25.1,1.91,0,0.1,0,41.52,17.03,27.44,0
2.5,24.97,70.19,1.61,3.12,0.1,0,35.34,13.37,12.4,0
2.5,0,99.8,0,0.2,0,0,35.27,13.37,0.32,0
2.5,0.1,99.8,0.1,0,0,0,35.2,13.37,0,0
2.5,0.1,99,0.8,0,0.1,0,27.15,13.37,0.32,0
2.5,16.11,82.07,1.81,0,0,0,18.3,18.09,0.08,0
2.5,97.2,0.1,2.6,0,0,0,20.34,18.95,0.08,0
2.5,97.2,0.1,2.5,0,0,0,23.55,21.03,0,0
2.5,97.5,0,2.3,0,0,0,23.51,21.03,0.08,0
2.5,99,0,1,0,0,0,23.72,21.03,0,0
2.5,97.7,0,2.2,0,0,0,24.48,21.03,0,0
2.5,99.1,0,0.9,0,0,0,24.46,21.03,0,0
2.5,98.7,0,1.3,0,0,0,25.36,21.03,7.28,0
2.5,98.5,0.1,1.2,0.1,0,0,25.45,21.03,0.32,0
2.5,97.5,0,2.5,0,0,0,26.43,21.03,0,0
2.5,98,0,2,0,0,0,27.35,21.03,0,0
2.5,98.3,0,1.7,0,0,0,28.27,21.03,0,0
2.5,77.96,18.94,3.11,0,0,0,20.96,18.07,0,0
2.5,97.9,0.1,2,0,0,0,22.69,18.95,0.08,0
2.5,96.4,0.1,2.9,0,0,0,26.06,20.59,0.56,0.15
2.5,97.8,0,2,0,0,0,26.06,20.59,0,0
2.5,99.1,0,0.9,0,0,0,26.25,20.59,54.96,0
2.5,98.1,0,1.9,0,0,0,27.05,20.59,0,0
2.5,98.6,0,1.2,0,0,0,27.05,20.59,0,0
2.5,98.9,0,1.1,0,0,0,27.86,20.59,0.08,0
2.5,98.9,0,0.8,0,0,0,27.91,20.59,0.08,0
2.5,98.3,0,1.7,0,0,0,28.9,20.59,0.08,0
2.5,97.9,0,2.1,0,0,0,29.82,20.59,0.08,0
2.5,97.4,0,2.6,0,0,0,30.74,20.59,9.2,0
2.5,79.88,16.32,3.8,0,0,0,23.79,17.75,0.48,0.15
2.5,97.7,0.1,2.1,0,0,0,25.24,18.8,0.56,0.3
2.5,89.3,5.5,4.4,0,0.1,0,26.34,19.58,0.64,1.33
2.5,90.17,4.91,3.31,1.5,0,0,29.07,20.89,14.16,0.59
2.5,64.01,20.36,2.22,13.31,0.1,0,27.52,20.02,28.88,0.1
2.5,63.98,33.7,2.32,0,0,0,27.37,20.08,0.16,0
2.5,46.92,51.66,1.31,0,0.1,0,26.21,17.16,0.16,0
2.5,51.56,47.03,1.41,0,0,0,27.56,20.07,0,0
2.5,32.43,65.26,1.51,0.7,0.1,0,26.27,17.24,11.12,0.1
2.5,78.6,17.75,2.54,0,0.1,0,29.55,21.3,0.4,1.43
2.5,40.18,58.41,1.41,0,0,0,30.16,21.3,0.32,0.3
2.5,1.41,98.18,0.3,0,0,0,29.81,21.3,0,0.59
2.5,0.9,98.59,0.3,0.2,0,0,29.95,21.3,3.52,0
2.5,0.6,99.19,0.1,0,0.1,0,29.95,21.3,0.32,0
2.5,0.61,98.89,0.41,0.1,0,0,29.7,21.3,0,0.39
2.5,88.03,9.96,1.81,0,0,0,30.91,21.3,4,0.15
2.5,97.6,0,2.1,0,0,0,31.14,21.5,11.04,0.39
2.5,97.5,0,2.3,0,0,0,31.46,21.5,0,0
2.5,97.5,0,2.1,0,0,0,32.03,21.5,0,0
2.5,97.7,0,2,0,0,0,32.61,21.5,0.08,0
2.5,97.8,0,2,0,0,0,33.14,21.5,0.08,0
2.5,97.3,0,2.6,0,0,0,33.71,21.5,2.64,0
2.5,96.5,0,3.1,0.1,0,0,34.07,21.5,63.28,0.3
2.5,97.2,0.3,2.2,0,0,0,34.61,21.5,12.8,0
2.5,97.5,0.1,2.1,0,0,0,35.18,21.5,0,0
2.5,97.9,0,2,0,0,0,35.75,21.5,0,0
2.5,97.6,0,2.1,0,0,0,36.32,21.5,0,0
2.5,84.48,11.91,3.4,0,0.1,0,28.95,18.17,0,0
2.5,96.6,0,2.8,0,0,0,30,19.08,0,1.26
2.5,87.4,0.5,3.9,6.8,0,0,32.44,21.18,63.44,3.13
2.5,97.1,0,2.6,0.1,0,0,34.34,21.18,0,0.39
2.5,97.9,0,2,0,0,0,35.09,21.58,0.08,0.69
2.5,98.1,0,1.8,0,0,0,35.38,21.58,0,0
2.5,97.9,0,1.9,0,0,0,35.91,21.58,0,0
2.5,97.8,0,2,0,0,0,36.47,21.58,0,0
2.5,97.29,0,2.51,0,0,0,37.03,21.58,35.36,0
2.5,97.9,0,1.8,0,0,0,37.59,21.58,6.64,0
2.5,97.2,0,2.5,0,0,0,38.16,21.58,2.56,0
2.5,97.2,0,2.5,0,0,0,38.71,21.58,76.16,0
2.5,97.4,0,2.4,0,0,0,39.27,21.58,0,0
2.5,97.3,0,2.2,0,0,0,39.45,21.58,0.08,0.39
2.5,97.3,0,2.4,0,0,0,40.01,21.58,0.08,0
2.5,97.3,0,2.4,0,0,0,40.57,21.58,0,0
2.5,21.72,76.36,1.62,0.2,0,0,31.35,13.06,0.96,0.39
2.5,0,87,0,12.8,0.2,0,31.35,13.06,26.56,0
2.5,0.1,84.61,0.1,15.19,0,0,31.35,13.06,36.88,0
2.5,0,99.9,0.1,0,0,0,31.35,13.06,0,0
2.5,0,100,0,0,0,0,31.35,13.06,0.08,0
2.5,0.2,99.6,0.1,0,0.1,0,31.35,13.06,0,0
2.5,0.1,99.7,0.2,0,0,0,29.23,13.06,0,0
2.5,17.27,81.33,1.31,0,0,0,30.35,17.61,0.08,0
2.5,98,0,2,0,0,0,31.95,18.55,0,0
2.5,96.7,0.3,2.8,0,0,0,35.3,20.17,0,0
2.5,97.8,0,1.8,0,0,0,35.31,20.17,0.08,0
2.5,97.9,0,2.1,0,0,0,36.63,20.17,0,0
2.5,97.4,0,2.2,0,0,0,36.64,20.17,0,0
2.5,98.1,0,1.9,0,0,0,37.71,20.17,0,0
2.5,97.3,0.1,2.6,0,0,0,39.17,20.17,0.08,0
2.5,96.4,0,3.5,0.1,0,0,40.98,20.17,0,0
3,87.78,8.02,4.11,0,0,0,34.4,18.44,0,0
3,97.3,0.2,2.4,0,0,0,38.34,20.25,0.08,0.03
3,97.8,0,2,0,0,0,38.58,20.95,0.48,0.14
3,99.2,0,0.6,0,0.1,0,38.54,20.95,0,0
3,97.7,0,2.2,0,0,0,39.82,20.95,0.08,0
3,98.3,0,1.5,0,0,0,39.76,20.95,65.92,0
3,97,0.1,2.9,0,0,0,41.52,20.95,1.44,0
3,96.3,0,3.7,0,0,0,43,20.95,0,0
3,91.47,4.42,4.12,0,0,0,35.71,15.14,0.48,0.17
3,96.09,0.7,3.11,0,0,0,39.12,19.28,0.56,0.34
3,96,0.2,3.5,0,0,0,41.25,20.42,1.12,1.56
3,72.14,25.65,2,0,0,0,42.28,20.42,0,0
3,52.99,44.17,1.22,1.52,0,0,42.68,20.42,3.44,0
3,48.79,27.32,2.52,21.17,0.2,0,43.1,20.42,52.72,0.07
3,66.63,30.02,2.94,0,0,0,42.86,20.47,1.84,0.63
3,66.57,31.51,1.42,0,0.2,0,43.68,20.68,3.44,0
3,55.61,41.96,2.12,0.1,0.1,0,44.32,20.68,0.16,0.34
3,53.66,42.63,1.91,1.81,0,0,45.57,20.68,10.72,0
3,70.05,26.03,3.62,0,0.1,0,43.12,19.63,1.28,0.29
3,70.61,25.96,2.12,0.81,0.2,0,44.84,20.66,11.44,0.07
3,54.59,43.69,1.51,0,0.1,0,45.37,20.66,0,0
