timestamp,cpu_usr,cpu_sys,cpu_iowait,cpu_steal,cpu_idle,paging_vmeff,memory_memused,memory_commit,disk_util,network_ifutil
2,95.09,3.61,0,0,1.2,0,18.35,18.35,0,0
2,89.76,2.71,0,0,6.83,0,20.34,20.34,1.04,0.88
2,61.7,1.3,0,0.1,36.9,0,20.34,20.34,0,0
2,61.29,1.01,0.1,0,37.6,0,20.34,20.34,0,0
2,54.41,1.8,3.61,0.1,40.08,0,20.34,20.34,7.92,0
2,40.28,2.82,26.79,0.1,30.01,0,19.05,19.05,55.68,0.08
2,75.63,2.32,0,0.1,21.75,0,20.2,20.2,0,0
2,65.09,0.5,0,0.1,34,0,20.2,20.2,0.08,0
2,75.68,2.71,0,0.1,21.21,0,20.2,20.2,0,0.59
2,68.61,1.41,0,0,29.98,0,20.2,20.2,0.32,0.25
2,54.35,2.1,0.1,0,43.34,0,20.2,20.2,0,0
2,67.55,2.94,0.51,0.2,28.4,0,19.63,19.63,20.56,0.72
2,35.08,1.81,0,0,62.91,0,20.7,20.7,0.24,0.83
2,2.32,0.61,0,0,97.07,0,20.5,20.5,0.32,0.34
2,1.21,0.5,2.32,0.1,95.87,0,20.5,20.5,12.4,0.12
2,1.12,0.41,0.1,0.1,98.27,0,20.5,20.5,0,0.49
2,1.51,0.61,4.44,0.1,93.34,0,20.5,20.5,16,0.14
2,2.41,0.5,0.1,0,96.99,0,20.5,20.5,0.08,0
2,0.9,0.5,2.51,0.1,95.98,0,20.5,20.5,12.4,0
2,1.5,0.1,0,0,98.4,0,20.5,20.5,0,0
2,0.7,0.3,0,0,99,0,20.5,20.5,0,0
2,1.51,0.4,0,0.1,97.88,0,20.5,20.5,0,0.25
2,1.62,0.3,0,0.1,97.87,0,20.5,20.5,0,0.47
2,0.7,0.3,0,0,98.99,0,20.5,20.5,0,0.02
2,1.3,0.3,0,0,98.4,0,20.5,20.5,0.08,0
2,1,0.3,0,0.1,98.59,0,20.5,20.5,0.08,0
2,1.2,0.2,0,0,98.59,0,22.25,22.25,0,0
2,1.3,0.3,0.1,0,98.3,0,22.25,22.25,0.08,0
2,1.5,0.2,0,0,98.29,0,22.25,22.25,0.08,0
2,1,0.3,0,0.1,98.6,0,22.25,22.25,0,0
2,25.45,1.31,0,0,73.03,0,22.25,22.25,0.72,0.42
2,56.34,2.82,0.1,0,40.34,0,22.25,22.25,0.56,0.29
2,1.23,0.72,0,0.41,97.03,0,22.25,22.25,3.84,1.14
2,1.14,0.41,0,0.21,97.93,0,22.25,22.25,1.92,1.89
2,1.75,0.82,0,0.31,97.01,0,22.25,22.25,3.36,2
2,0.61,0.2,0,0.1,99.09,0,22.25,22.25,0,0.41
2,1.83,0.61,6.1,0.2,91.25,0,22.25,22.25,14,0.82
2,1.31,0.4,9.26,0,89.02,0,22.25,22.25,25.76,0.06
2,1.51,0.2,0.1,0.1,98.08,0,22.25,22.25,0.08,0.25
2,3.65,0.3,0,0.1,95.94,0,22.25,22.25,0,0.37
2,2.42,0.4,0,0,97.07,0,22.25,22.25,0,1.07
2,0.7,0.3,0,0,98.99,0,22.25,22.25,0,0.34
2,1.71,0.4,0.1,0.1,97.59,0,22.25,22.25,0.16,0.06
2,96.7,2.3,0,0,1,0,22.25,22.25,0,0.06
2,98.6,1.3,0,0,0,0,22.45,22.45,0,0.34
2,98.8,1.2,0,0,0,0,22.45,22.45,0,0
2,98.5,1.3,0,0,0,0,22.45,22.45,0.08,0.34
2,89.56,2.41,0,0,8.03,0,18.59,18.59,0,0
2,96.39,3.11,0,0,0.4,0,19.91,19.91,0.08,0
2,92.09,5.41,0,0,0.2,0,22.35,22.35,0.08,3.6
2,93.8,4.8,0,0,0.2,0,22.35,22.35,0.72,2.84
2,96.3,3.2,0,0,0.1,0,22.14,22.14,0,0.34
2,97.7,2.1,0,0,0,0,21.88,21.88,0.08,0.34
2,99.4,0.6,0,0,0,0,21.88,21.88,0.08,0
2,99,0.9,0,0,0,0,21.88,21.88,0.08,0
2,98.6,1.1,0,0,0,0,21.88,21.88,0.08,0.34
2,28.37,2.52,11.07,0.1,57.85,0,14.27,14.27,28.72,0
2,0.2,0.4,0.1,0,99.3,0,14.27,14.27,1.12,0.26
2,0.3,0.2,0,0,99.5,0,14.27,14.27,0,0.08
2,0.3,0.2,0.1,0.1,99.3,0,14.27,14.27,0.8,0
2,0.4,0.2,0,0,99.4,0,14.27,14.27,0,0
2,0.6,1.4,0,0,98,0,14.27,14.27,0,0
2,33.23,2.2,0,0.1,64.36,0,19.32,19.32,0,0
2,96.5,3.2,0,0,0.3,0,20.18,20.18,0,0
2,97.6,2,0,0,0.2,0,21.82,21.82,0,0
2,97.9,2,0,0,0,0,21.82,21.82,0,0
2,98.7,1.2,0,0,0,0,21.82,21.82,0.16,0
2,98.2,1.6,0,0,0,0,21.82,21.82,0,0
2,98.7,1.2,0,0,0,0,21.82,21.82,0,0
2,98.6,1.4,0,0,0,0,21.82,21.82,0,0
2,99.4,0.5,0,0,0,0,21.82,21.82,0,0
2,97.6,2.3,0,0,0,0,21.82,21.82,0,0
2,97.6,2.3,0,0,0.1,0,21.82,21.82,0,0
2,98.2,1.8,0,0,0,0,21.82,21.82,9.2,0
2,85.23,4.32,0,0,10.45,0,19.25,19.25,0,0
2,96.89,3.01,0,0,0.1,0,21.36,21.36,0,0
2,97.5,1.9,0,0,0.1,0,21.7,21.7,0.48,0.15
2,98.1,1.7,0,0,0,0,21.7,21.7,43.12,0
2,98.7,1.3,0,0,0,0,21.7,21.7,11.92,0
2,98,1.7,0,0,0.1,0,21.7,21.7,0,0
2,98.9,1.1,0,0,0,0,21.7,21.7,0.24,0
2,98.3,1.6,0,0,0,0,21.7,21.7,0,0
2,98.9,0.9,0.1,0,0.1,0,21.7,21.7,0.08,0
2,98.1,1.9,0,0,0,0,21.7,21.7,0,0
2,98.1,1.9,0,0,0,0,21.7,21.7,0,0
2,98.2,1.8,0,0,0,0,21.7,21.7,9.12,0
2.5,84.45,4.41,0,0,11.03,0,19.53,19.53,0.4,0.15
2.5,96.1,3,0,0,0.1,0,20.58,20.58,0.8,0.74
2.5,93.08,3.31,0,0,3.11,0,20.82,20.82,0.72,0.59
2.5,77.19,2.71,0.1,0.1,19.7,0,20.35,20.35,0.8,0.39
2.5,77.17,3.43,4.55,0.1,14.44,0,20.42,20.42,42.24,0.1
2.5,70.75,2.21,0,0,27.04,0,18.04,18.04,0.08,0
2.5,78.03,2.01,0,0.1,19.76,0,21.7,21.7,0,0.1
2.5,66.03,2.51,0,0,31.26,0,20.86,20.86,0.08,0.21
2.5,53.76,1.93,2.95,0.2,40.35,0,21.96,21.96,13.2,1.22
2.5,6.65,0.4,0,0,92.94,0,21.96,21.96,0,0.3
2.5,0.91,0.1,0,0,98.99,0,21.96,21.96,0,0
2.5,0.9,0.1,0,0.1,98.9,0,21.96,21.96,0,0
2.5,1.01,0.3,0.81,0,97.78,0,21.96,21.96,3.68,0.15
2.5,1.11,0.2,0,0,98.69,0,21.96,21.96,0.32,0.19
2.5,80.74,3.01,0,0,16.15,0,22.16,22.16,11.04,0.15
2.5,97.8,2,0,0,0,0,22.16,22.16,1.2,0.3
2.5,98,1.6,0,0,0,0,22.16,22.16,0,0
2.5,97.7,2.1,0,0,0,0,22.16,22.16,0.08,0
2.5,97.4,2.4,0,0,0,0,22.16,22.16,0.08,0
2.5,97.7,2.2,0,0,0,0,22.16,22.16,0,0
2.5,97.4,2.2,0,0,0,0,22.16,22.16,2.64,0
2.5,97,2.9,0,0,0,0,22.16,22.16,34.16,0.3
2.5,97.5,2.2,0,0,0,0,22.16,22.16,43.44,0
2.5,97.5,2.4,0,0,0,0,22.16,22.16,0,0
2.5,97.7,2.2,0,0,0,0,22.16,22.16,0,0
2.5,97.3,2.4,0,0,0,0,22.16,22.16,0,0
2.5,86.55,3.51,0,0,9.84,0,18.93,18.93,0.08,0
2.5,91.5,3.6,3.6,0,0.1,0,19.7,19.7,21.76,2.26
2.5,93.09,4.41,0.5,0,0.6,0,21.95,21.95,21.84,3.05
2.5,97.5,2.4,0,0,0,0,21.95,21.95,0,0
2.5,96.6,3,0,0,0.1,0,22.15,22.15,0,0.59
2.5,97.9,2,0,0,0,0,22.34,22.34,0,0
2.5,97.7,2,0,0,0,0,22.11,22.11,0,0
2.5,98.3,1.5,0,0,0,0,22.11,22.11,0,0
2.5,97.1,2.7,0,0,0,0,22.11,22.11,25.76,0
2.5,98.1,1.8,0,0,0,0,22.11,22.11,17.84,0
2.5,97,2.7,0,0.1,0,0,22.11,22.11,2.64,0
2.5,97.7,2.1,0,0,0,0,22.11,22.11,76.16,0
2.5,97.2,2.4,0,0,0,0,22.11,22.11,0.08,0.3
2.5,97.6,2.4,0,0,0,0,22.11,22.11,0.08,0
2.5,97.4,2.4,0,0,0,0,22.11,22.11,0,0
2.5,97.3,2.3,0,0,0,0,22.11,22.11,0,0
2.5,13.26,1.52,7.89,0.1,77.13,0,13.91,13.91,16.96,0.3
2.5,0,0.2,0.1,0,99.7,0,13.91,13.91,5.92,0
2.5,0,0.1,6.95,0.1,92.85,0,13.91,13.91,21.36,0
2.5,0.1,0,0,0,99.9,0,13.91,13.91,0,0
2.5,0.1,0.1,0,0,99.8,0,13.91,13.91,0,0
2.5,0.3,0,0,0,99.7,0,13.91,13.91,0,0
2.5,0,0.4,0.1,0.1,99.3,0,13.91,13.91,0.08,0
2.5,24.45,1.3,0,0,74.25,0,18.52,18.52,0,0
2.5,97.5,2.4,0,0,0.1,0,19.54,19.54,0,0
2.5,96.7,2.9,0,0,0.2,0,21.19,21.19,0,0
2.5,98.6,1.3,0,0,0.1,0,21.19,21.19,0,0
2.5,97.4,2.4,0,0,0,0,21.19,21.19,0,0
2.5,98.2,1.7,0,0,0,0,21.19,21.19,0,0
2.5,97.9,2.1,0,0,0,0,21.19,21.19,0,0
2.5,97.1,2.9,0,0,0,0,21.19,21.19,0.32,0
2.5,96.9,3.1,0,0,0,0,21.19,21.19,0,0
2.5,80.94,3.71,0,0,15.35,0,19.29,19.29,0,0
2.5,96.99,2.61,0,0,0.2,0,21.01,21.01,0.56,0.17
2.5,98,1.9,0,0,0,0,21.36,21.36,0,0
2.5,99,0.9,0,0,0,0,21.36,21.36,0,0
2.5,96.9,2.8,0.1,0,0,0,21.36,21.36,0.08,0
2.5,99.2,0.8,0,0,0,0,21.36,21.36,67.36,0
2.5,97,2.8,0,0,0.1,0,21.36,21.36,0.08,0
2.5,96.7,3.3,0,0,0,0,21.36,21.36,0,0
2.5,84.67,5.31,0,0,9.92,0,18.44,18.44,0.56,0.17
2.5,96.6,3,0,0,0.1,0,19.15,19.15,1.2,0.72
2.5,97.4,2.3,0,0,0.1,0,21.65,21.65,3.52,0
2.5,98.4,1.3,0,0,0,0,21.65,21.65,0,0
2.5,97.7,2.2,0,0,0,0,21.65,21.65,0,0
2.5,98.4,1.3,0,0,0,0,21.65,21.65,21.12,0.34
2.5,96.9,3.1,0,0,0,0,21.65,21.65,38.8,0.34
2.5,96.2,3.6,0.1,0,0,0,21.65,21.65,0,0
2.5,86.14,5.02,0,0,8.53,0,18.58,18.58,2.56,0.77
2.5,97,2.9,0,0,0.1,0,20.86,20.86,0.08,0
2.5,97.8,1.8,0,0,0,0,20.86,20.86,0,0
2.5,98.9,1.1,0,0,0,0,20.86,20.86,0,0
2.5,96.4,3.3,0,0,0.1,0,20.86,20.86,0,0
2.5,98.9,1.1,0,0,0,0,20.86,20.86,41.84,0
2.5,96.1,3.9,0,0,0,0,20.86,20.86,0,0
2.5,78.93,4.13,0.1,0.1,16.73,0,13.71,13.71,2.4,0.73
2.5,67.4,2.61,0,0,29.99,0,19.2,19.2,0.08,0
2.5,96.59,2.4,0,0,0.2,0,20.8,20.8,0.08,0.78
2.5,97.3,1.5,0,0,0,0,21.21,21.21,0.08,1.49
2.5,98,1.9,0,0,0,0,21.21,21.21,0,0.19
2.5,97,2.4,0,0,0,0,21.21,21.21,29.68,1.58
2.5,98.7,1.1,0,0,0,0,21.21,21.21,13.92,0.29
2.5,96.9,3.1,0,0,0,0,21.21,21.21,0,0.07
2.5,96.6,3.4,0,0,0,0,21.21,21.21,0,0
2.5,49.95,3.32,0.1,0.1,46.32,0,13.67,13.67,2.8,0.84
2.5,60.04,2.31,0,0,37.65,0,18.82,18.82,0.08,0
2.5,96.99,2.61,0,0,0,0,20.39,20.39,0,0.87
2.5,97.5,1.7,0,0,0,0,21.21,21.21,0,1.07
2.5,97.9,1.7,0,0,0,0,21.21,21.21,0,0.84
2.5,98.1,1.6,0,0,0,0,21.21,21.21,52.48,0.45
2.5,98,1.6,0,0,0.1,0,21.21,21.21,0.08,0.55
2.5,97,3,0,0,0,0,21.21,21.21,0.08,0
2.5,87.66,4.81,0,0,7.42,0,19.89,19.89,1.28,0.41
2.5,91.98,5.22,0,0,2.41,0,20.36,20.36,1.12,1.55
2.5,93.79,4.9,0,0,0,0,21.6,21.6,1.44,2.47
2.5,93.69,5.51,0,0,0.2,0,21.6,21.6,1.04,1.54
2.5,95.8,3.5,0,0,0.1,0,21.6,21.6,0.24,0.71
2.5,99,0.9,0,0,0,0,21.6,21.6,3.44,0.4
2.5,98.3,1.4,0,0,0,0,21.41,21.41,2.88,0.15
2.5,98,1.8,0,0,0,0,21.41,21.41,12.48,0.94
2.5,98.5,1.5,0,0,0,0,21.41,21.41,11.2,0
2.5,95.8,2.7,0,0,1.5,0,20.42,20.42,29.84,0
2.5,90.99,4.5,3,0,0.5,0,19.99,19.99,12.88,2.18
2.5,91.78,6.21,0,0,0,0,21.47,21.47,0.32,2.78
2.5,93.2,4.7,0.1,0.1,0.5,0,21.47,21.47,0.24,1.82
2.5,94.99,4.11,0,0,0.2,0,21.47,21.47,0,1.42
2.5,97.8,1.7,0,0,0.1,0,21.47,21.47,0,0.6
2.5,98.5,1.4,0,0,0,0,21.47,21.47,0.8,0
2.5,98.7,1.3,0,0,0,0,21.47,21.47,0,0
2.5,98.4,1.4,0,0,0,0,21.47,21.47,12.4,0.34
2.5,74.27,2.31,2.11,0.1,21.11,0,17.42,17.42,41.84,0.61
2.5,6.73,0.8,0,0,92.46,0,13.38,13.38,0,0
2.5,0.1,0.1,0,0,99.8,0,13.38,13.38,0.24,0
2.5,0.1,0.1,0,0,99.8,0,13.38,13.38,0.32,0
2.5,0.1,0.1,0.1,0.1,99.6,0,13.38,13.38,0,0
2.5,0.1,0.8,0,0,99.1,0,13.38,13.38,0,0.01
2.5,17.71,2.41,0,0,79.88,0,18.11,18.11,0,0.01
2.5,96.7,3.1,0,0,0.2,0,19.01,19.01,0.08,0
2.5,97.6,2.2,0,0,0,0,21.08,21.08,0,0
2.5,98.4,1.6,0,0,0,0,21.08,21.08,0.16,0
2.5,99.2,0.8,0,0,0,0,21.08,21.08,2.56,0
2.5,97.9,2,0,0,0,0,21.08,21.08,0,0
2.5,98.7,1.2,0,0,0,0,21.08,21.08,0,0
2.5,98.1,1.9,0,0,0,0,21.08,21.08,0.08,0
2.5,99.5,0.5,0,0,0,0,21.08,21.08,0.08,0
2.5,98.1,1.9,0,0,0,0,21.08,21.08,0.08,0
2.5,97.6,2.4,0,0,0,0,21.08,21.08,7.04,0
2.5,97,2.7,0,0,0.3,0,21.08,21.08,42.8,0
2.5,70.44,3.01,8.92,0.1,17.54,0,17.95,17.95,61.6,0
2.5,97.4,2.5,0,0,0.1,0,19.16,19.16,0.48,0
2.5,97.5,1.9,0,0,0.1,0,20.62,20.62,0.08,0.15
2.5,98.4,1.3,0,0,0,0,20.62,20.62,0.08,0
2.5,99.3,0.7,0,0,0,0,20.62,20.62,0,0
2.5,98.7,1.2,0,0,0,0,20.62,20.62,0,0
2.5,99,0.9,0,0,0,0,20.62,20.62,0.32,0
2.5,98.3,1.7,0,0,0,0,20.62,20.62,0,0
2.5,99,0.7,0,0,0.1,0,20.62,20.62,0,0
2.5,98.2,1.8,0,0,0,0,20.62,20.62,0,0
2.5,98.1,1.9,0,0,0,0,20.62,20.62,6.8,0
2.5,97.1,2.9,0,0,0,0,20.62,20.62,39.84,0
2.5,80.82,3.71,6.73,0,8.73,0,18.01,18.01,63.28,0.15
2.5,96.8,2.9,0,0,0.1,0,19.04,19.04,0.96,0.3
2.5,85.31,3.22,0,0,11.17,0,17.9,17.9,0.16,0.3
2.5,96.6,2.5,0,0,0.1,0,19.1,19.1,0,0.59
2.5,60.4,1.81,0,0,37.79,0,13.36,13.36,0.16,0
2.5,2.41,0.2,0,0,97.39,0,15.64,15.64,0,0
2.5,92.58,2.51,0,0.1,4.81,0,19.71,19.71,2.24,0
2.5,97.8,1.9,0,0,0,0,20.51,20.51,0,0.73
2.5,90.79,1.6,0,0,7.51,0,19.62,19.62,0.48,0.25
2.5,96.6,3,0,0,0.1,0,20.5,20.5,0,0.3
2.5,93.68,2.51,0,0,3.51,0,19.63,19.63,2.8,0.62
2.5,96.7,2.7,0,0,0,0,20.8,20.8,0.32,1.33
2.5,97.9,2.1,0,0,0,0,20.8,20.8,0,0.35
2.5,66.43,1.81,0,0,31.76,0,20.8,20.8,0,0
2.5,49.5,1.92,0.1,0.1,48.08,0,20.8,20.8,0,0.3
2.5,78.77,3.02,0,0,18.21,0,19.94,19.94,2.32,0.59
2.5,96.2,3,0,0,0.2,0,21.2,21.2,0.8,1.5
2.5,97.3,2.6,0,0,0,0,21.2,21.2,0,0
2.5,97.4,2.5,0,0,0,0,21.2,21.2,10.96,0
2.5,98.3,1.5,0,0,0,0,21.2,21.2,2.64,0
2.5,97.8,2.2,0,0,0,0,21.2,21.2,0,0
2.5,97.8,2,0,0,0,0,21.2,21.2,1.28,0
2.5,97.6,1.8,0.1,0,0,0,21.2,21.2,31.84,0.37
2.5,97,2.6,0,0,0,0,21.2,21.2,27.28,0
2.5,97.1,2.5,0,0,0,0,21.2,21.2,1.36,0
2.5,97.4,2.3,0,0,0,0,21.2,21.2,28.08,0
2.5,97.1,2.8,0,0,0,0,21.2,21.2,0,0
2.5,88.37,3.01,0,0.1,8.32,0,19.59,19.59,0,0
2.5,96.1,3.2,0,0,0.1,0,20,20,0.24,1.71
2.5,93.89,4.2,0,0,0.1,0,21.2,21.2,21.68,1.41
2.5,92.69,4.2,0,0,2.9,0,19.57,19.57,0,0.3
2.5,95.5,3.5,0,0,0.1,0,21.27,21.27,21.84,1.41
2.5,97.4,2.4,0.1,0,0,0,21.27,21.27,0,0
2.5,97.3,2.5,0,0,0,0,21.27,21.27,0,0
2.5,97.7,1.9,0,0,0,0,21.27,21.27,2.8,0
2.5,97.3,2.2,0,0,0.1,0,21.27,21.27,16.24,0
2.5,97.5,2.1,0,0,0,0,21.27,21.27,1.2,0
2.5,97,2.7,0,0,0,0,21.27,21.27,22,0
2.5,97.4,2.5,0,0,0,0,21.27,21.27,37.12,0
2.5,97.9,1.9,0,0,0,0,21.27,21.27,0,0
2.5,97,2.6,0,0,0,0,21.27,21.27,38.32,0.37
2.5,97.7,2.2,0,0,0,0,21.27,21.27,0,0
2.5,97.8,2.1,0,0,0,0,21.27,21.27,0,0
2.5,55.03,2.13,0.1,0.2,42.44,0,17.06,17.06,0.88,0.37
2.5,28.19,1.52,7.3,0.1,62.88,0,13.09,13.09,21.68,0
2.5,0.1,0,0,0,99.9,0,13.09,13.09,0.08,0
2.5,0.1,0.1,7.24,0.1,92.45,0,13.09,13.09,20.88,0
2.5,0.1,0,0,0,99.9,0,13.09,13.09,0.8,0
2.5,0.2,0,0,0,99.8,0,13.09,13.09,0.08,0
2.5,0.3,0.3,0,0,99.4,0,13.09,13.09,0,0
2.5,18.47,1.61,0,0.1,79.82,0,17.69,17.69,0,0
2.5,97.7,2.3,0,0,0,0,18.68,18.68,0.08,0
2.5,96.8,2.9,0,0,0.1,0,20.37,20.37,0,0
2.5,98,1.8,0,0,0,0,20.37,20.37,0,0
2.5,97.6,2.4,0,0,0,0,20.37,20.37,4.64,0
2.5,98.1,1.8,0,0,0,0,20.37,20.37,4.24,0
2.5,97.6,2.3,0,0,0,0,20.37,20.37,0,0
2.5,97.4,2.5,0,0,0.1,0,20.37,20.37,0,0
2.5,96.7,3.3,0,0,0,0,20.37,20.37,0,0
3,79.78,4.33,0.1,0,15.79,0,18.26,18.26,0,0
3,96.21,3.29,0,0,0.2,0,20.14,20.14,0.56,0.16
3,97.5,2.2,0,0,0,0,20.49,20.49,0,0.01
3,99,0.9,0,0,0,0,20.49,20.49,0.08,0
3,96.3,3.4,0,0,0.1,0,20.49,20.49,0.08,0
3,98.5,1.4,0,0,0,0,20.49,20.49,67.28,0
3,97.2,2.8,0,0,0,0,20.49,20.49,0.08,0
3,96.7,3.3,0,0,0,0,20.69,20.69,0.08,0
3,81.14,4.11,0,0,14.64,0,13.05,13.05,0.72,0.17
3,81.12,2.7,0,0.1,15.98,0,18.49,18.49,0.56,0.34
3,95.09,4.01,0,0,0,0,20.99,20.99,1.12,1.56
3,81.36,1.7,0,0,16.53,0,20.99,20.99,0,0
3,54.33,1.21,0,0.1,44.25,0,20.99,20.99,0,0
3,53.62,2.11,14.49,0,29.78,0,20.99,20.99,38.24,0.07
3,44.52,2.43,4.06,0.2,48.68,0,19.7,19.7,19.12,0.63
3,75.86,2.22,0,0.1,21.62,0,21.02,21.02,0,0.07
3,62.47,0.8,0,0,36.42,0,21.02,21.02,0,0.22
3,53.48,1.41,1.01,0.1,43.79,0,21.02,21.02,10.8,0
3,52.41,2.52,0,0.1,44.87,0,21.02,21.02,0,0.07
3,70.34,2.43,0,0.1,27.02,0,20.44,20.44,1.2,0.29
3,64.99,1.61,1.91,0.1,30.99,0,20.95,20.95,16,0
3,54.68,1.21,0,0.1,43.91,0,20.95,20.95,0,0
3,54.28,1.71,0,0,44.01,0,20.95,20.95,0,0.07
3,64.75,3.74,0,0.1,31.11,0,19.65,19.65,1.36,0.29
3,80.16,2.43,0.1,0.1,17.11,0,20.9,20.9,2.64,0
3,63.14,1.21,0,0.1,35.55,0,20.9,20.9,13.36,0
3,52.57,0.91,0,0.1,46.32,0,20.9,20.9,1.84,0
3,52.42,2.62,0,0.1,44.86,0,20.9,20.9,0,0.12
3,69.73,3.33,0,0,26.94,0,20.5,20.5,1.04,0.29
3,67.58,1.01,1.82,0.1,29.18,0,20.5,20.5,11.44,1.2
