,0
0,2.1500000000000057
1,0.8299999999999983
2,1.940000000000012
3,1.7399999999999949
4,1.9399999999999835
5,1.8399999999999892
6,1.7299999999999898
7,1.9299999999999926
8,1.6299999999999955
9,1.9399999999999835
10,1.9399999999999835
11,1.9399999999999835
12,1.730000000000004
13,1.8299999999999983
14,1.8299999999999983
15,1.9399999999999835
16,3.819999999999993
17,0.9099999999999824
18,0.8700000000000045
19,8.70999999999998
20,8.200000000000017
21,1.1700000000000017
22,0.9700000000000131
23,1.5200000000000387
24,0.5700000000000216
25,1.220000000000013
26,3.259999999999991
27,28.53
28,12.620000000000033
29,4.700000000000017
30,3.7299999999999613
31,0.44000000000002615
32,1.3400000000000034
33,0.8799999999999955
34,0.35000000000002274
35,1.0199999999999818
36,1.009999999999991
37,0.9099999999999682
38,1.0300000000000011
39,0.15000000000000568
40,0.060000000000002274
41,0.6399999999999864
42,0.6599999999999682
43,1.3900000000000148
44,0.5599999999999739
45,0.07999999999998408
46,0.9500000000000455
47,0.29999999999998295
48,0.7299999999999898
49,0.31999999999996476
50,0.4199999999999875
51,0.3699999999999761
52,1.0599999999999739
53,0.3599999999999852
54,0.12000000000000455
55,0.01999999999998181
56,0.1699999999999875
57,1.0
58,0.46999999999999886
59,0.5699999999999932
60,0.3299999999999841
61,1.129999999999967
62,0.700000000000017
63,0.09000000000000341
64,1.1599999999999966
65,0.6500000000000057
66,0.05999999999997385
67,0.10999999999998522
68,0.549999999999983
69,0.4199999999999875
70,0.020000000000010232
71,0.4000000000000057
72,1.1799999999999784
73,0.6200000000000045
74,1.289999999999992
75,0.3200000000000216
76,1.3500000000000227
77,0.04999999999998295
78,0.4399999999999977
79,0.5099999999999909
80,1.3099999999999739
81,2.842170943040401e-14
82,0.37000000000003297
83,0.08999999999997499
84,0.3100000000000023
85,1.3499999999999943
86,0.2799999999999727
87,0.020000000000010232
88,0.3199999999999932
89,0.5699999999999932
90,0.4300000000000068
91,0.18999999999999773
92,0.4200000000000159
93,0.38999999999998636
94,14.310000000000002
95,0.339999999999975
96,21.200000000000017
97,95.96000000000001
98,63.339999999999975
99,17.590000000000003
100,24.49000000000001
101,23.939999999999998
102,24.75999999999999
103,22.659999999999968
104,0.09000000000000341
105,1.1100000000000136
106,5.719999999999999
107,0.040000000000020464
108,0.19999999999998863
109,0.2699999999999818
110,0.3199999999999932
111,0.12000000000000455
112,0.5199999999999818
113,0.18999999999999773
114,0.4199999999999875
115,0.4199999999999875
116,0.3199999999999932
117,0.3400000000000034
118,0.3499999999999943
119,2.720000000000006
120,2.510000000000005
