timestamp,node1,node2,node3,node4,node5,node6,node7
6.21,34.84,34.34,91.01,35.89,32.22,31.28,35.39
6.26,95.1,91.9,91.9,95.6,92.19,91.5,92.09
6.31,22.88,29.13,94.49,24.44,25,33.03,22.05
6.36,2.22,2.73,94.2,2.22,2.63,2.13,2.32
6.41,0.71,1,20.93,0.7,0.5,0.51,0.61
6.46,0.91,1.11,1.61,0.61,0.6,0.61,0.4
6.51,0.5,0.7,0.81,0.81,0.6,0.6,0.6
6.56,0.4,0.8,1.21,0.5,0.6,0.4,0.6
6.61,0.5,0.5,1.01,0.4,0.61,0.6,0.5
6.66,0.9,1.61,1.41,1.31,1.31,1.11,1.21
6.71,0.3,0.4,0.4,0.1,0,0.2,0.1
6.76,0.4,0.5,0.2,0.1,0.3,0.2,0.2
6.81,0.2,0.4,0.1,0.4,0.3,0.2,0.1
6.86,0.3,0.5,0.1,0.4,0.4,0.3,0.2
6.91,0.2,0.5,0.2,0.3,1.41,0.1,0.3
6.96,2.4,2.4,1.81,1.71,1.92,2.01,2.51
7.01,2.83,3.02,2.13,3.13,4.15,4.14,4.34
