timestamp,node1,node2,node3,node4,node5,node6,node7
5.96,98.19,98.03,98.46,98.18,98.19,98.39,98.23
6.01,98.12,97.89,98.32,98.15,98.15,98.39,98.11
6.06,98.11,97.81,98.23,98.14,98.1,98.4,98
6.11,98.12,97.75,98.07,98.13,98.03,98.39,97.92
6.16,98.14,97.76,98.28,98.22,98.11,98.62,98.13
6.21,98.07,98.32,98.45,98.14,98.45,98.28,98.23
6.26,98.54,98.28,98.4,97.71,98.26,98.43,98.38
6.31,98.18,98.18,98.09,95.87,98.18,98.35,98.32
6.36,98.33,98.39,97.48,96.08,98.32,98.49,98.44
6.41,98.34,98.38,97.71,96.06,98.34,98.51,98.48
6.46,98.33,98.39,97.71,96.07,98.32,98.51,98.47
6.51,98.34,98.35,97.69,96.06,98.32,98.5,98.47
6.56,98.34,98.35,97.72,96.05,98.35,98.51,98.41
6.61,98.35,98.36,97.7,96.06,98.34,98.54,98.42
6.66,98.34,98.35,97.76,96.05,98.35,98.53,98.34
6.71,98.35,98.36,97.61,96.06,98.33,98.53,98.35
6.76,98.33,98.34,97.62,96.05,98.33,98.53,98.29
6.81,98.34,98.35,97.6,95.92,98.33,98.54,98.29
6.86,98.34,98.33,97.61,95.91,98.21,98.55,98.16
6.91,98.33,98.21,97.59,95.91,98.17,98.56,98.15
6.96,49.01,51.52,46.07,53.46,51.38,53.33,51.12
7.01,49.39,51.8,46.4,53.75,51.79,53.66,51.55
